year,month,day,aao_index_cdas
1983,11,3,1.7636500597000122
1983,11,4,2.0765058994293213
1983,11,5,2.009490489959717
1983,11,6,1.69933021068573
1983,11,7,1.0752476453781128
1983,11,8,0.05616941303014755
1983,11,9,-0.27915093302726746
1983,11,10,-0.15492375195026398
1983,11,11,-0.24532677233219147
1983,11,12,-0.0455169640481472
1983,11,13,0.10420464724302292
1983,11,14,-0.1238458901643753
1983,11,15,-0.3604704737663269
1983,11,16,-0.20513826608657837
1983,11,17,-0.14976850152015686
1983,11,18,-0.19854199886322021
1983,11,19,-0.272919625043869
1983,11,20,0.07708269357681274
1983,11,21,0.5838251709938049
1983,11,22,0.8272709846496582
1983,11,23,0.8997689485549927
1983,11,24,0.7427482604980469
1983,11,25,1.175836205482483
1983,11,26,1.4297916889190674
1983,11,27,1.4821337461471558
1983,11,28,1.3976624011993408
1983,11,29,1.3315627574920654
1983,11,30,1.0829147100448608
1983,12,1,0.6448050141334534
1983,12,2,0.6784019470214844
1983,12,3,0.7386135458946228
1983,12,4,0.5245166420936584
1983,12,5,0.5813435912132263
1983,12,6,0.5341737866401672
1983,12,7,0.2766444683074951
1983,12,8,0.062028102576732635
1983,12,9,0.5926607847213745
1983,12,10,1.1175278425216675
1983,12,11,1.0351130962371826
1983,12,12,0.322056382894516
1983,12,13,0.029414357617497444
1983,12,14,0.2817603647708893
1983,12,15,0.3490457236766815
1983,12,16,0.12333132326602936
1983,12,17,-0.015436990186572075
1983,12,18,-0.04323701933026314
1983,12,19,-0.05849466100335121
1983,12,20,0.05440691113471985
1983,12,21,0.6107391119003296
1983,12,22,0.44919559359550476
1983,12,23,-0.2507934272289276
1983,12,24,-0.6907274127006531
1983,12,25,-0.6335318088531494
1983,12,26,0.04717911407351494
1983,12,27,0.6403695344924927
1983,12,28,1.3011412620544434
1983,12,29,1.798653483390808
1983,12,30,1.7533594369888306
1983,12,31,1.2803921699523926
1984,1,1,0.5044188499450684
1984,1,2,-0.44311317801475525
1984,1,3,-0.7098070383071899
1984,1,4,-0.7137150764465332
1984,1,5,-0.8890588879585266
1984,1,6,-0.9670032858848572
1984,1,7,-0.5522081851959229
1984,1,8,-0.19248856604099274
1984,1,9,-0.006099365651607513
1984,1,10,-0.005655588582158089
1984,1,11,-0.3178515136241913
1984,1,12,-0.34849587082862854
1984,1,13,-0.33677491545677185
1984,1,14,-0.44411560893058777
1984,1,15,-0.34884509444236755
1984,1,16,-0.41645941138267517
1984,1,17,-0.844245970249176
1984,1,18,-1.5706435441970825
1984,1,19,-2.189495801925659
1984,1,20,-2.2883410453796387
1984,1,21,-2.0944647789001465
1984,1,22,-1.8943723440170288
1984,1,23,-1.437240481376648
1984,1,24,-1.0838091373443604
1984,1,25,-1.033003807067871
1984,1,26,-1.2138466835021973
1984,1,27,-1.8322635889053345
1984,1,28,-2.246445417404175
1984,1,29,-2.3754754066467285
1984,1,30,-2.2704789638519287
1984,1,31,-2.320619821548462
1984,2,1,-2.589421510696411
1984,2,2,-2.7558348178863525
1984,2,3,-2.6373984813690186
1984,2,4,-2.3332862854003906
1984,2,5,-2.170912027359009
1984,2,6,-2.0347375869750977
1984,2,7,-1.8727624416351318
1984,2,8,-1.4144526720046997
1984,2,9,-0.9472268223762512
1984,2,10,-0.20261432230472565
1984,2,11,0.15470768511295319
1984,2,12,0.31291064620018005
1984,2,13,0.36048489809036255
1984,2,14,0.36594852805137634
1984,2,15,0.558103621006012
1984,2,16,0.6940969228744507
1984,2,17,0.7300318479537964
1984,2,18,0.8044673800468445
1984,2,19,0.5522240400314331
1984,2,20,-0.06627924740314484
1984,2,21,-0.3470537066459656
1984,2,22,0.1618822067975998
1984,2,23,0.14092521369457245
1984,2,24,-0.664208710193634
1984,2,25,-0.620668351650238
1984,2,26,-0.1747145801782608
1984,2,27,-0.14584733545780182
1984,2,28,0.06748618930578232
1984,2,29,0.7994191646575928
1984,3,1,1.3091306686401367
1984,3,2,1.070690393447876
1984,3,3,0.3785915970802307
1984,3,4,-0.2894965410232544
1984,3,5,-0.4389907121658325
1984,3,6,-0.5478897094726562
1984,3,7,-0.6257364749908447
1984,3,8,-0.5871330499649048
1984,3,9,-0.15030305087566376
1984,3,10,0.3286491632461548
1984,3,11,0.42069852352142334
1984,3,12,0.3501765727996826
1984,3,13,0.2943703830242157
1984,3,14,0.3742991089820862
1984,3,15,0.43347886204719543
1984,3,16,0.3703934848308563
1984,3,17,0.3525610566139221
1984,3,18,0.2523890435695648
1984,3,19,0.5250347256660461
1984,3,20,0.5528038740158081
1984,3,21,0.43376752734184265
1984,3,22,0.2796693444252014
1984,3,23,0.12710602581501007
1984,3,24,-0.1366528868675232
1984,3,25,-0.7198508977890015
1984,3,26,-0.6647534370422363
1984,3,27,-0.05344163998961449
1984,3,28,0.6764677166938782
1984,3,29,1.2020004987716675
1984,3,30,1.1526647806167603
1984,3,31,0.7504119873046875
1984,4,1,0.7229396104812622
1984,4,2,0.5004088282585144
1984,4,3,0.19697485864162445
1984,4,4,-0.13009580969810486
1984,4,5,-0.0490557886660099
1984,4,6,-0.672472357749939
1984,4,7,-1.3107573986053467
1984,4,8,-1.1349031925201416
1984,4,9,-0.9470909237861633
1984,4,10,-0.672589123249054
1984,4,11,-0.5081819295883179
1984,4,12,-0.5035749673843384
1984,4,13,-0.5870335102081299
1984,4,14,-0.5703744292259216
1984,4,15,-0.342771977186203
1984,4,16,0.008919765241444111
1984,4,17,0.5299384593963623
1984,4,18,0.6587575078010559
1984,4,19,0.6245585680007935
1984,4,20,0.579522430896759
1984,4,21,0.5605923533439636
1984,4,22,0.404177725315094
1984,4,23,0.055729907006025314
1984,4,24,-0.267184317111969
1984,4,25,-0.4190373718738556
1984,4,26,-0.9444588422775269
1984,4,27,-1.0409148931503296
1984,4,28,-0.4844469428062439
1984,4,29,0.010211870074272156
1984,4,30,-0.2475791573524475
1984,5,1,-0.9552779197692871
1984,5,2,-0.9006845355033875
1984,5,3,-0.01642373576760292
1984,5,4,0.316131055355072
1984,5,5,0.02863200381398201
1984,5,6,-0.5351817011833191
1984,5,7,-0.9506513476371765
1984,5,8,-1.0081627368927002
1984,5,9,-0.7358095049858093
1984,5,10,-0.944103479385376
1984,5,11,-1.3198590278625488
1984,5,12,-2.0338656902313232
1984,5,13,-3.052447557449341
1984,5,14,-2.8953237533569336
1984,5,15,-2.791780948638916
1984,5,16,-3.0966742038726807
1984,5,17,-3.142301321029663
1984,5,18,-2.6750829219818115
1984,5,19,-1.9307405948638916
1984,5,20,-1.3150752782821655
1984,5,21,-0.9796067476272583
1984,5,22,-1.1496257781982422
1984,5,23,-1.6925370693206787
1984,5,24,-1.12839937210083
1984,5,25,-0.22638431191444397
1984,5,26,0.14808163046836853
1984,5,27,-0.25275948643684387
1984,5,28,-1.1333516836166382
1984,5,29,-1.1313098669052124
1984,5,30,-0.2018759846687317
1984,5,31,0.6411661505699158
1984,6,1,0.6143648028373718
1984,6,2,0.3573366701602936
1984,6,3,-0.004830216523259878
1984,6,4,-0.047309137880802155
1984,6,5,0.4186460077762604
1984,6,6,0.8756151795387268
1984,6,7,0.9051565527915955
1984,6,8,0.8011523485183716
1984,6,9,0.6387065649032593
1984,6,10,0.6002798080444336
1984,6,11,0.27378085255622864
1984,6,12,0.07916876673698425
1984,6,13,0.5686211585998535
1984,6,14,0.9303256869316101
1984,6,15,0.904089629650116
1984,6,16,0.5037485957145691
1984,6,17,0.08678309619426727
1984,6,18,0.33245962858200073
1984,6,19,0.38583794236183167
1984,6,20,0.5595902800559998
1984,6,21,0.6874643564224243
1984,6,22,0.6751785278320312
1984,6,23,0.8262174129486084
1984,6,24,0.9030184745788574
1984,6,25,0.7928234934806824
1984,6,26,0.6369960904121399
1984,6,27,0.221868097782135
1984,6,28,-0.45779478549957275
1984,6,29,-0.9977002143859863
1984,6,30,-0.8214219212532043
1984,7,1,-0.5030288696289062
1984,7,2,-0.5542777180671692
1984,7,3,-0.6427711248397827
1984,7,4,-0.8870635628700256
1984,7,5,-0.809356689453125
1984,7,6,-1.0433411598205566
1984,7,7,-1.1994895935058594
1984,7,8,-0.8233609199523926
1984,7,9,0.33032354712486267
1984,7,10,0.5637001395225525
1984,7,11,0.39604780077934265
1984,7,12,0.37750178575515747
1984,7,13,0.7654333114624023
1984,7,14,0.5748816728591919
1984,7,15,-0.06231052801012993
1984,7,16,0.05551368370652199
1984,7,17,0.8508129119873047
1984,7,18,1.9786250591278076
1984,7,19,2.8173859119415283
1984,7,20,2.603219985961914
1984,7,21,2.223242998123169
1984,7,22,2.34259033203125
1984,7,23,2.2302279472351074
1984,7,24,2.4362924098968506
1984,7,25,2.4291460514068604
1984,7,26,2.1324424743652344
1984,7,27,2.2779505252838135
1984,7,28,2.326784610748291
1984,7,29,1.7507615089416504
1984,7,30,0.9312496781349182
1984,7,31,0.643726646900177
1984,8,1,0.05469059944152832
1984,8,2,-0.39841997623443604
1984,8,3,-1.0258218050003052
1984,8,4,-1.3918763399124146
1984,8,5,-1.7574416399002075
1984,8,6,-1.8366408348083496
1984,8,7,-0.8536186814308167
1984,8,8,-0.00908589456230402
1984,8,9,0.5304656028747559
1984,8,10,1.1302297115325928
1984,8,11,0.9886642694473267
1984,8,12,0.45020586252212524
1984,8,13,0.20330695807933807
1984,8,14,0.26680439710617065
1984,8,15,0.10781120508909225
1984,8,16,-0.17057225108146667
1984,8,17,0.04891243204474449
1984,8,18,-0.11562422662973404
1984,8,19,-0.4409812092781067
1984,8,20,-0.5887690186500549
1984,8,21,-0.49320346117019653
1984,8,22,-1.1403989791870117
1984,8,23,-1.6208734512329102
1984,8,24,-1.0735690593719482
1984,8,25,-1.2001397609710693
1984,8,26,-1.869539499282837
1984,8,27,-1.7245920896530151
1984,8,28,-1.5071924924850464
1984,8,29,-0.8009033799171448
1984,8,30,-0.19254985451698303
1984,8,31,-0.03712629899382591
1984,9,1,0.184431254863739
1984,9,2,-0.032416824251413345
1984,9,3,-0.3474993407726288
1984,9,4,-0.1172160729765892
1984,9,5,-0.06673691421747208
1984,9,6,-0.491150438785553
1984,9,7,-0.5750036239624023
1984,9,8,-0.6813752055168152
1984,9,9,-0.4002121090888977
1984,9,10,-0.18659722805023193
1984,9,11,0.039764612913131714
1984,9,12,0.829960823059082
1984,9,13,1.2135913372039795
1984,9,14,0.9235542416572571
1984,9,15,0.835272490978241
1984,9,16,1.2155596017837524
1984,9,17,1.324637532234192
1984,9,18,1.1702561378479004
1984,9,19,0.8325265049934387
1984,9,20,0.6476761102676392
1984,9,21,0.6069163084030151
1984,9,22,0.5355401635169983
1984,9,23,0.5828145146369934
1984,9,24,0.7041524052619934
1984,9,25,0.7904757261276245
1984,9,26,0.3448711931705475
1984,9,27,-0.24314281344413757
1984,9,28,-0.030583741143345833
1984,9,29,0.03974715247750282
1984,9,30,-0.2661554217338562
1984,10,1,0.12690778076648712
1984,10,2,0.3055042028427124
1984,10,3,-0.6345947980880737
1984,10,4,-0.8141227960586548
1984,10,5,0.38937821984291077
1984,10,6,1.1868133544921875
1984,10,7,0.9549434185028076
1984,10,8,0.4997508227825165
1984,10,9,0.6408855319023132
1984,10,10,0.17459411919116974
1984,10,11,-0.16611343622207642
1984,10,12,0.1418466567993164
1984,10,13,0.30424848198890686
1984,10,14,0.21402454376220703
1984,10,15,0.3374040424823761
1984,10,16,0.7642217874526978
1984,10,17,1.2411702871322632
1984,10,18,1.1708402633666992
1984,10,19,0.8218621015548706
1984,10,20,0.34409478306770325
1984,10,21,-0.2381151169538498
1984,10,22,-0.5333880186080933
1984,10,23,-0.6255200505256653
1984,10,24,-0.4886288642883301
1984,10,25,-0.6407358646392822
1984,10,26,-1.0563623905181885
1984,10,27,-1.2853363752365112
1984,10,28,-1.1806243658065796
1984,10,29,-0.8957545161247253
1984,10,30,-0.7238404154777527
1984,10,31,-0.6933984160423279
1984,11,1,-0.3744276463985443
1984,11,2,-0.4872657358646393
1984,11,3,0.1080271452665329
1984,11,4,0.7148398756980896
1984,11,5,1.107109546661377
1984,11,6,1.1902128458023071
1984,11,7,0.5830934047698975
1984,11,8,-0.3306776285171509
1984,11,9,-0.9426859021186829
1984,11,10,-1.1022098064422607
1984,11,11,-0.9354594349861145
1984,11,12,-0.56502765417099
1984,11,13,-0.21268489956855774
1984,11,14,-0.04989253357052803
1984,11,15,-0.18337973952293396
1984,11,16,0.12056247144937515
1984,11,17,-0.03005649894475937
1984,11,18,-0.5028650760650635
1984,11,19,-0.3585941195487976
1984,11,20,0.05540265142917633
1984,11,21,0.7087133526802063
1984,11,22,1.147068738937378
1984,11,23,1.056570053100586
1984,11,24,0.5215073227882385
1984,11,25,-0.32172515988349915
1984,11,26,-0.5725399255752563
1984,11,27,-0.5492036938667297
1984,11,28,-0.265256404876709
1984,11,29,0.003094819374382496
1984,11,30,-0.3050248920917511
1984,12,1,-0.3772050440311432
1984,12,2,0.020006490871310234
1984,12,3,-0.06471893191337585
1984,12,4,-0.5481855273246765
1984,12,5,-0.8969689607620239
1984,12,6,-1.3738036155700684
1984,12,7,-1.1410547494888306
1984,12,8,-0.7487497329711914
1984,12,9,-0.7251997590065002
1984,12,10,-1.2582616806030273
1984,12,11,-2.1248281002044678
1984,12,12,-2.274726629257202
1984,12,13,-1.964691400527954
1984,12,14,-1.7193968296051025
1984,12,15,-1.9241527318954468
1984,12,16,-2.259322166442871
1984,12,17,-2.5841171741485596
1984,12,18,-2.5524098873138428
1984,12,19,-2.4417712688446045
1984,12,20,-1.9775888919830322
1984,12,21,-1.4198806285858154
1984,12,22,-1.3663614988327026
1984,12,23,-1.797032117843628
1984,12,24,-1.840714931488037
1984,12,25,-1.674155831336975
1984,12,26,-1.3663707971572876
1984,12,27,-1.1228790283203125
1984,12,28,-1.137043833732605
1984,12,29,-1.196577787399292
1984,12,30,-1.1581439971923828
1984,12,31,-1.1651182174682617
1985,1,1,-1.0262519121170044
1985,1,2,-0.745505154132843
1985,1,3,-0.8989318013191223
1985,1,4,-1.2623449563980103
1985,1,5,-1.6273322105407715
1985,1,6,-1.7423574924468994
1985,1,7,-1.4377012252807617
1985,1,8,-1.1823657751083374
1985,1,9,-1.3712546825408936
1985,1,10,-1.7944790124893188
1985,1,11,-1.6941026449203491
1985,1,12,-1.2299102544784546
1985,1,13,-0.8482858538627625
1985,1,14,-0.7987735271453857
1985,1,15,-0.8809055089950562
1985,1,16,-0.6682165265083313
1985,1,17,-0.4044019877910614
1985,1,18,0.07433158904314041
1985,1,19,0.05218878388404846
1985,1,20,-0.4328683614730835
1985,1,21,-0.5877515077590942
1985,1,22,-0.49150243401527405
1985,1,23,-0.07277777791023254
1985,1,24,-0.27638670802116394
1985,1,25,-0.3300953209400177
1985,1,26,-0.2791726887226105
1985,1,27,-0.19419051706790924
1985,1,28,-0.2912810444831848
1985,1,29,-0.46056899428367615
1985,1,30,-0.394721657037735
1985,1,31,-0.5353933572769165
1985,2,1,-0.8771933913230896
1985,2,2,-1.0362509489059448
1985,2,3,-0.9447137117385864
1985,2,4,-0.8857362866401672
1985,2,5,-0.926485002040863
1985,2,6,-0.8212099075317383
1985,2,7,-0.8182228803634644
1985,2,8,-0.6729499101638794
1985,2,9,-0.3380884826183319
1985,2,10,0.06969509273767471
1985,2,11,0.6070387363433838
1985,2,12,0.8184964656829834
1985,2,13,1.1311160326004028
1985,2,14,1.6887093782424927
1985,2,15,1.7514129877090454
1985,2,16,1.238918662071228
1985,2,17,0.688901424407959
1985,2,18,0.2201162725687027
1985,2,19,0.011181477457284927
1985,2,20,0.19132240116596222
1985,2,21,0.16957826912403107
1985,2,22,0.187872052192688
1985,2,23,0.3710935115814209
1985,2,24,0.933555006980896
1985,2,25,1.2520908117294312
1985,2,26,1.1747568845748901
1985,2,27,0.487044095993042
1985,2,28,0.07541809231042862
1985,3,1,0.26715266704559326
1985,3,2,0.2751106321811676
1985,3,3,-0.0040223682299256325
1985,3,4,-0.29410624504089355
1985,3,5,-0.1232614740729332
1985,3,6,0.3842209577560425
1985,3,7,0.7646775841712952
1985,3,8,0.8268700242042542
1985,3,9,0.5447057485580444
1985,3,10,0.46937981247901917
1985,3,11,0.7181293368339539
1985,3,12,1.0414798259735107
1985,3,13,0.8667258620262146
1985,3,14,0.3306252360343933
1985,3,15,-0.21448807418346405
1985,3,16,-0.7211955785751343
1985,3,17,-0.9139146208763123
1985,3,18,-0.9412022233009338
1985,3,19,-1.2777214050292969
1985,3,20,-1.5338959693908691
1985,3,21,-1.7841609716415405
1985,3,22,-2.136334180831909
1985,3,23,-1.5768048763275146
1985,3,24,-0.32282131910324097
1985,3,25,0.17774000763893127
1985,3,26,-0.01634836383163929
1985,3,27,0.08586674183607101
1985,3,28,0.4558889865875244
1985,3,29,0.3747946619987488
1985,3,30,0.18649980425834656
1985,3,31,0.01988987997174263
1985,4,1,0.10788777470588684
1985,4,2,0.17208488285541534
1985,4,3,-0.2194557785987854
1985,4,4,-0.4853266477584839
1985,4,5,-0.3542959988117218
1985,4,6,0.2785249352455139
1985,4,7,0.5382030010223389
1985,4,8,0.5325533747673035
1985,4,9,-0.28026801347732544
1985,4,10,-1.141514539718628
1985,4,11,-0.9781212210655212
1985,4,12,0.307309627532959
1985,4,13,1.6438484191894531
1985,4,14,2.0472939014434814
1985,4,15,1.2966877222061157
1985,4,16,0.9348236918449402
1985,4,17,1.1566362380981445
1985,4,18,0.9302146434783936
1985,4,19,0.07349136471748352
1985,4,20,-0.21649062633514404
1985,4,21,-0.21168196201324463
1985,4,22,-0.40447789430618286
1985,4,23,-0.720116376876831
1985,4,24,-1.0378304719924927
1985,4,25,-1.1506413221359253
1985,4,26,-0.896978497505188
1985,4,27,-0.4790325164794922
1985,4,28,-0.3508608341217041
1985,4,29,-0.2279028743505478
1985,4,30,-0.028416672721505165
1985,5,1,0.23155638575553894
1985,5,2,0.3833584189414978
1985,5,3,0.28461524844169617
1985,5,4,0.11910427361726761
1985,5,5,0.0442565381526947
1985,5,6,0.06929280608892441
1985,5,7,0.026324262842535973
1985,5,8,-0.12357998639345169
1985,5,9,-0.3748168349266052
1985,5,10,-0.472332239151001
1985,5,11,-0.7877432107925415
1985,5,12,-1.1822086572647095
1985,5,13,-0.8823911547660828
1985,5,14,0.12692071497440338
1985,5,15,0.7004496455192566
1985,5,16,0.3898000121116638
1985,5,17,0.06846746802330017
1985,5,18,-0.12029953300952911
1985,5,19,0.21559926867485046
1985,5,20,0.3194221556186676
1985,5,21,0.28905388712882996
1985,5,22,0.07742390781641006
1985,5,23,-0.9243783950805664
1985,5,24,-1.479308009147644
1985,5,25,-0.9264914393424988
1985,5,26,0.08283568173646927
1985,5,27,0.4059806764125824
1985,5,28,0.3827119469642639
1985,5,29,0.3494114279747009
1985,5,30,0.18508803844451904
1985,5,31,0.4698405861854553
1985,6,1,0.9407485127449036
1985,6,2,0.5750647187232971
1985,6,3,-0.11937246471643448
1985,6,4,0.4934624433517456
1985,6,5,1.0785382986068726
1985,6,6,0.6576647162437439
1985,6,7,0.18668974936008453
1985,6,8,-0.3779117166996002
1985,6,9,-0.8213866353034973
1985,6,10,-0.9489939212799072
1985,6,11,-1.18740713596344
1985,6,12,-0.9578471183776855
1985,6,13,-0.6283800005912781
1985,6,14,-0.6660594344139099
1985,6,15,-0.8800105452537537
1985,6,16,-0.9183493852615356
1985,6,17,-0.8228477239608765
1985,6,18,-0.5351489782333374
1985,6,19,-0.7376449704170227
1985,6,20,-1.1916900873184204
1985,6,21,-1.3216540813446045
1985,6,22,-1.6397736072540283
1985,6,23,-1.5341312885284424
1985,6,24,-1.1348778009414673
1985,6,25,-0.5638576149940491
1985,6,26,-0.267048716545105
1985,6,27,-0.11304322630167007
1985,6,28,0.4339854121208191
1985,6,29,1.3005750179290771
1985,6,30,2.0607776641845703
1985,7,1,2.2966277599334717
1985,7,2,2.370659828186035
1985,7,3,2.491640567779541
1985,7,4,2.443665027618408
1985,7,5,1.9979572296142578
1985,7,6,1.7600407600402832
1985,7,7,1.6576093435287476
1985,7,8,1.762111783027649
1985,7,9,1.299617886543274
1985,7,10,0.707318127155304
1985,7,11,1.0036824941635132
1985,7,12,1.696937918663025
1985,7,13,1.7299838066101074
1985,7,14,1.6083261966705322
1985,7,15,1.5941319465637207
1985,7,16,2.0058884620666504
1985,7,17,2.862593650817871
1985,7,18,3.6583304405212402
1985,7,19,3.223879814147949
1985,7,20,2.2644786834716797
1985,7,21,1.700880765914917
1985,7,22,1.1925151348114014
1985,7,23,1.1553879976272583
1985,7,24,1.766836404800415
1985,7,25,2.3005211353302
1985,7,26,2.3875787258148193
1985,7,27,1.998281717300415
1985,7,28,1.881973385810852
1985,7,29,1.1199276447296143
1985,7,30,0.4526146948337555
1985,7,31,0.7309492826461792
1985,8,1,0.8518174290657043
1985,8,2,0.6410152912139893
1985,8,3,0.23988594114780426
1985,8,4,0.24487967789173126
1985,8,5,0.38504499197006226
1985,8,6,0.3529362380504608
1985,8,7,0.533785879611969
1985,8,8,0.6703680157661438
1985,8,9,0.6021580696105957
1985,8,10,0.18477341532707214
1985,8,11,-0.4048011898994446
1985,8,12,-0.4912604093551636
1985,8,13,-0.05449721962213516
1985,8,14,0.4003771245479584
1985,8,15,0.5751350522041321
1985,8,16,0.9689996242523193
1985,8,17,1.3601438999176025
1985,8,18,0.9903991222381592
1985,8,19,1.0907970666885376
1985,8,20,0.9493280649185181
1985,8,21,0.8236974477767944
1985,8,22,0.36556699872016907
1985,8,23,0.06572272628545761
1985,8,24,-0.14936630427837372
1985,8,25,-0.2740984857082367
1985,8,26,0.218348890542984
1985,8,27,0.5641512870788574
1985,8,28,1.0692417621612549
1985,8,29,1.5692481994628906
1985,8,30,1.7420158386230469
1985,8,31,1.6147767305374146
1985,9,1,1.331451416015625
1985,9,2,0.8009077310562134
1985,9,3,0.3188822865486145
1985,9,4,0.25960421562194824
1985,9,5,0.599786102771759
1985,9,6,1.198809027671814
1985,9,7,0.7593256235122681
1985,9,8,-0.019348269328475
1985,9,9,-0.3154834508895874
1985,9,10,0.29846423864364624
1985,9,11,1.1058177947998047
1985,9,12,1.3635408878326416
1985,9,13,2.1132688522338867
1985,9,14,2.4596991539001465
1985,9,15,2.3008549213409424
1985,9,16,2.474749803543091
1985,9,17,2.5581400394439697
1985,9,18,2.6924803256988525
1985,9,19,2.4718849658966064
1985,9,20,2.0585081577301025
1985,9,21,2.1518161296844482
1985,9,22,2.3061769008636475
1985,9,23,2.724600076675415
1985,9,24,3.034872531890869
1985,9,25,2.462639331817627
1985,9,26,1.7686715126037598
1985,9,27,1.3598803281784058
1985,9,28,0.8050101399421692
1985,9,29,0.2118600457906723
1985,9,30,-0.1314246654510498
1985,10,1,-0.5177189111709595
1985,10,2,-0.29934653639793396
1985,10,3,0.10840365290641785
1985,10,4,0.4299670159816742
1985,10,5,0.3753272294998169
1985,10,6,0.6832123398780823
1985,10,7,0.8449050188064575
1985,10,8,0.6106182932853699
1985,10,9,0.5910964012145996
1985,10,10,0.8077561259269714
1985,10,11,0.9920831322669983
1985,10,12,1.5308336019515991
1985,10,13,1.9350457191467285
1985,10,14,1.9981831312179565
1985,10,15,1.9381877183914185
1985,10,16,2.137531042098999
1985,10,17,2.0149130821228027
1985,10,18,1.474546194076538
1985,10,19,0.9748326539993286
1985,10,20,0.5540537238121033
1985,10,21,0.15495263040065765
1985,10,22,-0.3630392253398895
1985,10,23,-0.3609522879123688
1985,10,24,-0.5010749101638794
1985,10,25,-0.5130999088287354
1985,10,26,-0.35316789150238037
1985,10,27,-0.38576918840408325
1985,10,28,-0.7894312739372253
1985,10,29,-0.9273403882980347
1985,10,30,-0.9115584492683411
1985,10,31,-0.23966684937477112
1985,11,1,0.1695372760295868
1985,11,2,0.23720797896385193
1985,11,3,-0.03163357824087143
1985,11,4,-0.029380301013588905
1985,11,5,-0.2078801840543747
1985,11,6,-0.5800799131393433
1985,11,7,-0.7793572545051575
1985,11,8,-0.7611055374145508
1985,11,9,-0.7526081800460815
1985,11,10,-0.39385145902633667
1985,11,11,0.8905993103981018
1985,11,12,2.1389968395233154
1985,11,13,2.3790547847747803
1985,11,14,1.8919495344161987
1985,11,15,2.018352508544922
1985,11,16,2.129168748855591
1985,11,17,2.4210619926452637
1985,11,18,2.705620765686035
1985,11,19,2.6832830905914307
1985,11,20,2.2544140815734863
1985,11,21,1.8241478204727173
1985,11,22,1.4063266515731812
1985,11,23,0.8665194511413574
1985,11,24,0.7831352353096008
1985,11,25,1.0562480688095093
1985,11,26,1.3408392667770386
1985,11,27,1.756555199623108
1985,11,28,1.792508840560913
1985,11,29,1.2561275959014893
1985,11,30,0.8359330892562866
1985,12,1,0.8789238929748535
1985,12,2,0.7009087800979614
1985,12,3,0.5375149250030518
1985,12,4,0.7128292322158813
1985,12,5,1.1825743913650513
1985,12,6,1.6874021291732788
1985,12,7,2.183758020401001
1985,12,8,2.4641127586364746
1985,12,9,2.253016948699951
1985,12,10,1.8666397333145142
1985,12,11,1.6674487590789795
1985,12,12,0.9857441782951355
1985,12,13,0.6199830770492554
1985,12,14,0.7611478567123413
1985,12,15,0.7594420909881592
1985,12,16,1.0580546855926514
1985,12,17,1.53018057346344
1985,12,18,1.9604456424713135
1985,12,19,1.673211932182312
1985,12,20,1.2278058528900146
1985,12,21,1.1269721984863281
1985,12,22,1.249251127243042
1985,12,23,1.4302557706832886
1985,12,24,1.6650676727294922
1985,12,25,1.7126487493515015
1985,12,26,1.5605212450027466
1985,12,27,0.881942868232727
1985,12,28,0.2948456406593323
1985,12,29,0.17226482927799225
1985,12,30,0.22820787131786346
1985,12,31,-0.03858397528529167
1986,1,1,-0.2534010708332062
1986,1,2,-0.2583812177181244
1986,1,3,-0.07329762727022171
1986,1,4,0.02762540429830551
1986,1,5,0.01739976368844509
1986,1,6,0.04935130104422569
1986,1,7,-0.15697287023067474
1986,1,8,-0.5343358516693115
1986,1,9,-0.5153278708457947
1986,1,10,-0.6463037729263306
1986,1,11,-0.9233120679855347
1986,1,12,-1.2331491708755493
1986,1,13,-1.2242592573165894
1986,1,14,-1.0152257680892944
1986,1,15,-0.6253970265388489
1986,1,16,0.1946585327386856
1986,1,17,0.7723310589790344
1986,1,18,0.9174855947494507
1986,1,19,0.5532119274139404
1986,1,20,0.39875638484954834
1986,1,21,0.45722970366477966
1986,1,22,0.668286144733429
1986,1,23,0.9642950892448425
1986,1,24,0.9663825631141663
1986,1,25,0.6640976667404175
1986,1,26,0.6786724328994751
1986,1,27,1.0107372999191284
1986,1,28,0.8219606876373291
1986,1,29,0.8755332231521606
1986,1,30,0.9974343776702881
1986,1,31,1.064100742340088
1986,2,1,1.0828330516815186
1986,2,2,1.0014654397964478
1986,2,3,0.6477770209312439
1986,2,4,0.0024294687900692225
1986,2,5,-0.7102274894714355
1986,2,6,-1.3899340629577637
1986,2,7,-1.7200500965118408
1986,2,8,-2.1960608959198
1986,2,9,-2.584244966506958
1986,2,10,-2.3541595935821533
1986,2,11,-1.8728448152542114
1986,2,12,-1.4897215366363525
1986,2,13,-1.1759759187698364
1986,2,14,-1.24312162399292
1986,2,15,-1.5482444763183594
1986,2,16,-1.4748965501785278
1986,2,17,-1.4597359895706177
1986,2,18,-1.3095301389694214
1986,2,19,-1.645346999168396
1986,2,20,-2.1519904136657715
1986,2,21,-2.6156363487243652
1986,2,22,-2.5527403354644775
1986,2,23,-2.4165287017822266
1986,2,24,-2.6373331546783447
1986,2,25,-2.5708837509155273
1986,2,26,-2.4712860584259033
1986,2,27,-2.167965888977051
1986,2,28,-1.9161418676376343
1986,3,1,-1.566575288772583
1986,3,2,-1.742282748222351
1986,3,3,-1.6374385356903076
1986,3,4,-1.3701080083847046
1986,3,5,-1.439074993133545
1986,3,6,-1.1999696493148804
1986,3,7,-1.1384226083755493
