"date","lon.x","lat.x","chla","o2","productivity","distance_km.x","lon.y","lat.y","temp","ssh","u","v","salinity","mixed_layer","distance_km.y","EKE"
2010-01-01,-57.9617647058824,-61.4735294117647,0.990285423834149,360.736763558737,22.155993601171,66.6130743362869,-57.9391505155601,-61.4613211630531,1.32137746688647,-1.59173054685477,0.0552776284093558,0.0589480866073516,33.9702350189168,11.3608346571002,66.7976519008478,21.2441165526382
2010-01-02,-57.9617647058824,-61.4735294117647,0.961140735120308,361.582433560999,22.0441076639222,66.6130743362869,-57.9391505155601,-61.4613211630531,1.55167829572109,-1.59404929253736,0.0550799378710478,0.0401740551407118,33.9715344664539,10.6934223059218,66.7976519008478,22.2571694418921
2010-01-03,-57.9617647058824,-61.4735294117647,0.945939716042542,361.283841016816,19.9992841743841,66.6130743362869,-57.9391505155601,-61.4613211630531,1.34460909743058,-1.58914573826449,0.0621580901918945,0.0021877775720337,33.9721275926762,11.4738891050722,66.7976519008478,30.4616796271115
2010-01-04,-57.9617647058824,-61.4735294117647,0.966262994016089,358.066039294731,11.2577856953551,66.6130743362869,-57.9391505155601,-61.4613211630531,1.0176345273229,-1.60116657039575,0.0747971186180588,-0.0247088725478784,33.9633653874983,19.9354656299277,66.7976519008478,41.5386752252829
2010-01-05,-57.9617647058824,-61.4735294117647,0.887173686812564,354.12600856874,14.081732883686,66.6130743362869,-57.9391505155601,-61.4613211630531,0.852825680443472,-1.61007789465097,0.00469021307110947,-0.0120237161695716,33.960420539022,26.4994166215904,66.7976519008478,88.7948601296304
2010-01-06,-57.9617647058824,-61.4735294117647,0.828008135280958,351.967446303949,14.7646774257102,66.6130743362869,-57.9391505155601,-61.4613211630531,0.764672410250836,-1.61024057623828,0.00133523632057122,0.0158935126304305,33.9637420952883,31.3216295975905,66.7976519008478,78.1186579798599
2010-01-07,-57.9617647058824,-61.4735294117647,0.792540018878332,351.213789777058,14.8011899052597,66.6130743362869,-57.9391505155601,-61.4613211630531,0.835153115423102,-1.60618050169205,0.0122164646251562,0.0554390759452393,33.9593311314962,25.9219948540815,66.7976519008478,58.409120871119
2010-01-08,-57.9617647058824,-61.4735294117647,0.764328474315201,350.708688875524,14.75339198694,66.6130743362869,-57.9391505155601,-61.4613211630531,0.900537352973794,-1.60081361083367,0.00303784761371722,0.0191356407656924,33.9524841360074,24.8538469824231,66.7976519008478,74.9160650423315
2010-01-09,-57.9617647058824,-61.4735294117647,0.733172669279866,349.757730623571,14.3360048910467,66.6130743362869,-57.9391505155601,-61.4613211630531,0.879584112067615,-1.59558345351303,-0.00386732518572395,0.00897516004550151,33.949047212176,29.6006903590461,66.7976519008478,87.3372629415257
2010-01-10,-57.9617647058824,-61.4735294117647,0.706618458396051,349.045262034346,14.3636099943301,66.6130743362869,-57.9391505155601,-61.4613211630531,0.962288037565877,-1.5911790705242,0.00885654570642914,0.0343339408367028,33.9441502631595,24.841285388962,66.7976519008478,64.0775437904703
2010-01-11,-57.9617647058824,-61.4735294117647,0.693468624135343,349.075545892483,14.4680843178819,66.6130743362869,-57.9391505155601,-61.4613211630531,1.08403786047589,-1.59343274434408,0.045389795698497,0.0231479394089999,33.9368522376345,19.8063488392695,66.7976519008478,32.8955504367741
2010-01-12,-57.9617647058824,-61.4735294117647,0.673628486147741,348.067768748214,13.5414096902056,66.6130743362869,-57.9391505155601,-61.4613211630531,1.00700766210131,-1.59554021175091,0.0141184143520962,-0.0268488747901038,33.9322846962212,28.02307695448,66.7976519008478,89.26737590997
2010-01-13,-57.9617647058824,-61.4735294117647,0.639671735647248,346.161603974133,11.2002663496064,66.6130743362869,-57.9391505155601,-61.4613211630531,0.921062595086542,-1.59373916562913,-0.0156777001233638,-0.00715311021919836,33.9350750674764,34.9109524869726,66.7976519008478,111.304560095184
2010-01-14,-57.9617647058824,-61.4735294117647,0.594429318497821,344.009916724228,7.21342503442997,66.6130743362869,-57.9391505155601,-61.4613211630531,0.874381880548641,-1.59320128140984,0.0439688936278083,-0.0275144337270504,33.9316772018206,35.325073440387,66.7976519008478,62.5712331080958
2010-01-15,-57.9617647058824,-61.4735294117647,0.586408591851955,342.948409662014,11.2661187358019,66.6130743362869,-57.9391505155601,-61.4613211630531,0.915689362104927,-1.60411257589394,0.0887005444761873,0.068013855078925,33.9263498046298,28.2320938020261,66.7976519008478,5.93457201928399
2010-01-16,-57.9617647058824,-61.4735294117647,0.609107478726201,343.150923938286,12.4152139163599,66.6130743362869,-57.9391505155601,-61.4613211630531,1.0293042101519,-1.61138636010539,0.0868414276544704,0.0549654417775581,33.9237940655707,20.8452549688568,66.7976519008478,5.59732790876163
2010-01-17,-57.9617647058824,-61.4735294117647,0.627293385383559,343.107090647628,11.8687272885951,66.6130743362869,-57.9391505155601,-61.4613211630531,1.08542466292336,-1.60523405827974,0.0848463985028296,0.00714652052252238,33.9215886505992,20.1648693007496,66.7976519008478,17.3859791826901
2010-01-18,-57.9617647058824,-61.4735294117647,0.646779586992613,342.730487358279,11.0631053680327,66.6130743362869,-57.9391505155601,-61.4613211630531,1.12243434766687,-1.60119251828445,0.0921593089958756,0.0129462729199373,33.9185636059636,19.4243526252819,66.7976519008478,12.4962763174845
2010-01-19,-57.9617647058824,-61.4735294117647,0.672898500067432,342.617942996141,13.2341062441105,66.6130743362869,-57.9391505155601,-61.4613211630531,1.24599205458212,-1.60163526560774,0.0883232846041681,0.014367998792575,33.9101597197786,12.6532381304845,66.7976519008478,13.0716290977626
2010-01-20,-57.9617647058824,-61.4735294117647,0.702276037960518,342.79799410192,13.6614925861359,66.6130743362869,-57.9391505155601,-61.4613211630531,1.45813992888982,-1.59975720063234,0.0779774686655937,0.0172864087730365,33.9066713155523,11.6435736824787,66.7976519008478,15.7923389958277
2010-01-21,-57.9617647058824,-61.4735294117647,0.711890465239199,342.23350301603,10.0661040748038,66.6130743362869,-57.9391505155601,-61.4613211630531,1.41927590358917,-1.59553032429756,0.0703886150408853,-0.0360480843918768,33.9004956038214,12.3845022564475,66.7976519008478,53.2401569162938
