"","date","depth","ssh","n_velocity","e_velocity","salinity","mixed_layer","sice_conc","sice_thick","sice_e_veloc","sice_n_veloc","temp","EKE","Site"
"1",2014-03-05,0.494,-1.65843090580569,-0.0600600026599649,0.0412381361497359,33.9443601502313,32.9870133499304,NA,NA,0,0,1.28574736499124,161.121802404921,"EI"
"2",2014-03-05,11.405,-1.65843090580569,-0.0343354421460794,0.0256397867601158,33.9470570352342,32.9870133499304,NA,NA,0,0,1.28196561357213,128.988587025521,"EI"
"3",2014-03-05,15.81,-1.65843090580569,-0.032936677776484,0.0213226893037144,33.9547926055061,32.9870133499304,NA,NA,0,0,1.28047783445153,127.853062345022,"EI"
"4",2014-03-05,65.807,-1.65843090580569,-0.040952224349311,0.0124732445964414,34.1314227007823,32.9870133499304,NA,NA,0,0,0.696954832986672,121.408854208462,"EI"
"5",2014-03-05,380.213,-1.65843090580569,-0.058794092401922,0.00663808230535094,34.6788993130726,32.9870133499304,NA,NA,0,0,1.68969332788843,154.513968049004,"EI"
"6",2014-03-05,453.938,-1.65843090580569,-0.0607568488654787,0.00745201990252636,34.6967871931733,32.9870133499304,NA,NA,0,0,1.64284390516457,157.010477734318,"EI"
"7",2014-03-05,643.567,-1.65843090580569,-0.0608979474265867,0.00283551733264943,34.709667592109,32.9870133499304,NA,NA,0,0,1.43352201757049,155.284451332325,"EI"
"8",2014-03-05,763.333,-1.65843090580569,-0.0583148189674953,-0.00141904666579725,34.70644219314,32.9870133499304,NA,NA,0,0,1.26760330595045,147.989854294988,"EI"
"9",2014-03-05,902.339,-1.65843090580569,-0.0552906705878484,-0.00553245824944769,34.7029636415661,32.9870133499304,NA,NA,0,0,1.09431942902569,142.950931974559,"EI"
"10",2014-03-05,1684.284,-1.65843090580569,-0.0420528714478548,-0.0279571341982644,34.6974003144673,32.9870133499304,NA,NA,0,0,0.476105115010536,108.757964080682,"EI"
"11",2014-03-06,0.494,-1.65636031205455,-0.0359270678858997,0.0676430046247939,33.9376047849655,31.9273428287771,NA,NA,0,0,1.32497127809458,110.872159617729,"EI"
"12",2014-03-06,11.405,-1.65636031205455,-0.00940987356524501,0.0384596799138106,33.9401108688778,31.9273428287771,NA,NA,0,0,1.31673382305437,88.0552996620635,"EI"
"13",2014-03-06,15.81,-1.65636031205455,-0.00759147913453894,0.031046225469456,33.946956343121,31.9273428287771,NA,NA,0,0,1.31050804898971,88.1582686538389,"EI"
"14",2014-03-06,65.807,-1.65636031205455,-0.0268350212675769,0.0121606158462551,34.1325338676001,31.9273428287771,NA,NA,0,0,0.724126730334883,102.533182344638,"EI"
"15",2014-03-06,380.213,-1.65636031205455,-0.046895550526529,0.00970709241597528,34.6761663046228,31.9273428287771,NA,NA,0,0,1.6935320357721,133.829073248027,"EI"
"16",2014-03-06,453.938,-1.65636031205455,-0.0493299181221939,0.0108115573215191,34.6948860043385,31.9273428287771,NA,NA,0,0,1.65234766436405,136.683476788667,"EI"
"17",2014-03-06,643.567,-1.65636031205455,-0.0504572692048198,0.00528987495519441,34.7082832272043,31.9273428287771,NA,NA,0,0,1.44683890264749,137.147482588984,"EI"
"18",2014-03-06,763.333,-1.65636031205455,-0.0480080621654977,0.000955473883116799,34.7051287300979,31.9273428287771,NA,NA,0,0,1.27544076809903,130.567898757107,"EI"
"19",2014-03-06,902.339,-1.65636031205455,-0.0453969344783288,-0.00405870065984563,34.7021550561628,31.9273428287771,NA,NA,0,0,1.09919612676415,127.079958889238,"EI"
"20",2014-03-06,1684.284,-1.65636031205455,-0.0316002812635686,-0.0286901234150199,34.6973253147943,31.9273428287771,NA,NA,0,0,0.483324924783249,96.1450669441881,"EI"
"21",2014-03-07,0.494,-1.65657118293974,0.0390594538766891,0.0922718654102128,33.9290214247174,33.615397963259,NA,NA,0,0,1.3060650659932,24.9718859689828,"EI"
"22",2014-03-07,11.405,-1.65657118293974,0.0466806038877823,0.0452818384963191,33.9305632246865,33.615397963259,NA,NA,0,0,1.30526903540724,31.4122297265573,"EI"
"23",2014-03-07,15.81,-1.65657118293974,0.0447350484060331,0.0341319859079603,33.9364285204146,33.615397963259,NA,NA,0,0,1.30377363061739,36.5640497572141,"EI"
"24",2014-03-07,65.807,-1.65657118293974,-0.0105804586945303,0.0165629371195928,34.1328581434509,33.615397963259,NA,NA,0,0,0.745977556248575,80.3138956301316,"EI"
"25",2014-03-07,380.213,-1.65657118293974,-0.0280353570409329,0.0134134365013804,34.6704059125908,33.615397963259,NA,NA,0,0,1.68178646086928,104.795447817611,"EI"
"26",2014-03-07,453.938,-1.65657118293974,-0.030851211032418,0.0155544335969159,34.6902895442775,33.615397963259,NA,NA,0,0,1.6471695316131,107.19504180655,"EI"
"27",2014-03-07,643.567,-1.65657118293974,-0.0335755111484588,0.00923281515072167,34.7060553957138,33.615397963259,NA,NA,0,0,1.45307549189792,110.269879669937,"EI"
"28",2014-03-07,763.333,-1.65657118293974,-0.0321384367340476,0.00393778892068923,34.7035642374417,33.615397963259,NA,NA,0,0,1.27726415170647,106.322027236884,"EI"
"29",2014-03-07,902.339,-1.65657118293974,-0.0299159649154569,0.000560810598425376,34.7016008002126,33.615397963259,NA,NA,0,0,1.10167830300509,102.838449239649,"EI"
"30",2014-03-07,1684.284,-1.65657118293974,-0.020706263437335,-0.0252377174162705,34.6970801353455,33.615397963259,NA,NA,0,0,0.487242192063215,81.313492592318,"EI"
"31",2014-03-08,0.494,-1.64725244335002,-0.0264091074285615,0.0676324082305655,33.924152135849,33.797661377324,NA,NA,0,0,1.29227832973831,97.5177077073662,"EI"
"32",2014-03-08,11.405,-1.64725244335002,0.008267549228751,0.0464983401018091,33.9263138373693,33.797661377324,NA,NA,0,0,1.29033277225163,64.2066023029578,"EI"
"33",2014-03-08,15.81,-1.64725244335002,0.0127986997055511,0.0401742267293028,33.9317075543933,33.797661377324,NA,NA,0,0,1.28902047562102,60.9910018217247,"EI"
"34",2014-03-08,65.807,-1.64725244335002,0.00609732184312485,0.0157335145003081,34.1325817307529,33.797661377324,NA,NA,0,0,0.755366624232369,63.5557451768408,"EI"
"35",2014-03-08,380.213,-1.64725244335002,-0.017632099504332,0.0101654827893977,34.6632727657456,33.797661377324,NA,NA,0,0,1.64014598158708,93.4401922218623,"EI"
"36",2014-03-08,453.938,-1.64725244335002,-0.0219533146801786,0.0120548114608057,34.6844297784274,33.797661377324,NA,NA,0,0,1.60935859479865,97.5415036899355,"EI"
"37",2014-03-08,643.567,-1.64725244335002,-0.0267635737919103,0.00576117334549437,34.703692247093,33.797661377324,NA,NA,0,0,1.43379088425184,103.245688924398,"EI"
"38",2014-03-08,763.333,-1.64725244335002,-0.025238935894604,0.0013701136573709,34.7021540066361,33.797661377324,NA,NA,0,0,1.25959587068875,98.8794831999937,"EI"
"39",2014-03-08,902.339,-1.64725244335002,-0.0234523010877972,-0.00145288977103356,34.7007726033529,33.797661377324,NA,NA,0,0,1.08666945567243,95.8577006918321,"EI"
"40",2014-03-08,1684.284,-1.64725244335002,-0.018106740001323,-0.0243003628981699,34.6969917331423,33.797661377324,NA,NA,0,0,0.486195845329868,77.8939138725872,"EI"
"41",2014-03-09,0.494,-1.64005304003755,-0.0340429729549214,0.0777225901320991,33.9294610685772,34.3629955814944,NA,NA,0,0,1.26081628621452,105.291901635101,"EI"
"42",2014-03-09,11.405,-1.64005304003755,0.0112409841450345,0.0660958854843759,33.9304942422443,34.3629955814944,NA,NA,0,0,1.25757369316287,55.1078263656231,"EI"
"43",2014-03-09,15.81,-1.64005304003755,0.0194725042027939,0.0610921214360537,33.9334560367796,34.3629955814944,NA,NA,0,0,1.25484737546908,47.4508403083047,"EI"
"44",2014-03-09,65.807,-1.64005304003755,0.00488508813316814,0.0135344805176457,34.1322732719395,34.3629955814944,NA,NA,0,0,0.747593016782289,66.0710650816226,"EI"
"45",2014-03-09,380.213,-1.64005304003755,-0.022375338018898,0.00734405230027605,34.6587440306882,34.3629955814944,NA,NA,0,0,1.60433269310069,101.115593150488,"EI"
"46",2014-03-09,453.938,-1.64005304003755,-0.0283146726242343,0.00847263854058062,34.6806713479464,34.3629955814944,NA,NA,0,0,1.57903420375507,107.975170255303,"EI"
"47",2014-03-09,643.567,-1.64005304003755,-0.0330321018580143,0.00323727989435699,34.7011745790892,34.3629955814944,NA,NA,0,0,1.40858800221973,113.168616837265,"EI"
"48",2014-03-09,763.333,-1.64005304003755,-0.0314611065897006,-0.00146797899832705,34.7005312151044,34.3629955814944,NA,NA,0,0,1.23721150576062,108.728435228296,"EI"
"49",2014-03-09,902.339,-1.64005304003755,-0.031324511139184,-0.00459603495641142,34.7000291123349,34.3629955814944,NA,NA,0,0,1.06937250071484,107.91151175145,"EI"
"50",2014-03-09,1684.284,-1.64005304003755,-0.0272977169037663,-0.0256655215884426,34.6971621853965,34.3629955814944,NA,NA,0,0,0.485002352357177,89.0208892977653,"EI"
"51",2014-03-10,0.494,-1.64892354110877,0.0259746424465751,0.0610688090479622,33.9252067009608,31.9474766320652,NA,NA,0,0,1.23944824292428,42.6247987899367,"EI"
"52",2014-03-10,11.405,-1.64892354110877,0.0329451547780385,0.0286873987384347,33.9272889561123,31.9474766320652,NA,NA,0,0,1.23621328247504,49.9030743961945,"EI"
"53",2014-03-10,15.81,-1.64892354110877,0.0314616166417383,0.0221852605205236,33.9317819939719,31.9474766320652,NA,NA,0,0,1.2323221737105,53.3394804166754,"EI"
"54",2014-03-10,65.807,-1.64892354110877,-0.000212672669505408,0.0118054524583268,34.1325549747055,31.9474766320652,NA,NA,0,0,0.729327850277416,72.2115348093923,"EI"
"55",2014-03-10,380.213,-1.64892354110877,-0.0319059369823779,0.0056649214741456,34.6554653979688,31.9474766320652,NA,NA,0,0,1.59679057060116,114.772838418445,"EI"
"56",2014-03-10,453.938,-1.64892354110877,-0.0383732734919816,0.00615623397905318,34.6778758783809,31.9474766320652,NA,NA,0,0,1.57596634096298,123.33041734436,"EI"
"57",2014-03-10,643.567,-1.64892354110877,-0.0443303888734383,-0.000298746307439442,34.6978134444997,31.9474766320652,NA,NA,0,0,1.39750244389858,131.520320277094,"EI"
"58",2014-03-10,763.333,-1.64892354110877,-0.0428958895620163,-0.00566073265005265,34.6982389683462,31.9474766320652,NA,NA,0,0,1.22956874561083,127.34596766884,"EI"
"59",2014-03-10,902.339,-1.64892354110877,-0.0423920356596892,-0.00912164360221125,34.699122681577,31.9474766320652,NA,NA,0,0,1.07091877673172,126.147404838205,"EI"
"60",2014-03-10,1684.284,-1.64892354110877,-0.037311602799621,-0.0302405729390947,34.6976256540843,31.9474766320652,NA,NA,0,0,0.495390634750947,104.258973631908,"EI"
"61",2014-03-11,0.494,-1.64083083760407,-0.0368532192789846,0.0531297580002704,33.9207297166189,30.1163660122289,NA,NA,0,0,1.22940765466127,118.128870549049,"EI"
"62",2014-03-11,11.405,-1.64083083760407,3.6218100116392e-10,0.0415284857541944,33.9228226078881,30.1163660122289,NA,NA,0,0,1.22836239698033,75.4325967391526,"EI"
"63",2014-03-11,15.81,-1.64083083760407,0.00502283741823501,0.0364441869573461,33.927702387174,30.1163660122289,NA,NA,0,0,1.2252545915544,70.8809740643867,"EI"
"64",2014-03-11,65.807,-1.64083083760407,-0.00814748495713344,0.00972126160816448,34.1301464253602,30.1163660122289,NA,NA,0,0,0.717815458930328,81.9402128402416,"EI"
"65",2014-03-11,380.213,-1.64083083760407,-0.0363844359615242,0.00356662075921714,34.651984708855,30.1163660122289,NA,NA,0,0,1.61235133914584,122.388015795909,"EI"
"66",2014-03-11,453.938,-1.64083083760407,-0.042408220821106,0.00473787356168032,34.6754494651419,30.1163660122289,NA,NA,0,0,1.59861808258002,130.112906880961,"EI"
"67",2014-03-11,643.567,-1.64083083760407,-0.0480312400729344,-0.00279688635518782,34.6947615579211,30.1163660122289,NA,NA,0,0,1.41189791013797,138.76199843484,"EI"
"68",2014-03-11,763.333,-1.64083083760407,-0.0466018928537137,-0.00798889618948542,34.6963652276792,30.1163660122289,NA,NA,0,0,1.24936327926092,134.376180331509,"EI"
"69",2014-03-11,902.339,-1.64083083760407,-0.0456030004235924,-0.012009163840841,34.6985422118097,30.1163660122289,NA,NA,0,0,1.09666074710524,132.836352756775,"EI"
"70",2014-03-11,1684.284,-1.64083083760407,-0.039344353285352,-0.0346793813763985,34.6981843880245,30.1163660122289,NA,NA,0,0,0.517318181959646,110.072360291859,"EI"
"71",2014-03-12,0.494,-1.63471760021316,0.061195969568669,0.0740328169841733,33.9126762549082,29.1997509797414,NA,NA,0,0,1.19353568885061,15.1734812078252,"EI"
"72",2014-03-12,11.405,-1.63471760021316,0.0578601269258393,0.0296813698692454,33.9158605469598,29.1997509797414,NA,NA,0,0,1.19960887129936,32.2022976326635,"EI"
"73",2014-03-12,15.81,-1.63471760021316,0.0536320413876739,0.020265138345874,33.9212754567464,29.1997509797414,NA,NA,0,0,1.19942830378811,38.675331584693,"EI"
"74",2014-03-12,65.807,-1.63471760021316,-0.00747543957590641,0.0138875170893162,34.1280516116046,29.1997509797414,NA,NA,0,0,0.705146981915946,78.5228246505888,"EI"
"75",2014-03-12,380.213,-1.63471760021316,-0.0382988906977885,0.006863600428564,34.6514577291098,29.1997509797414,NA,NA,0,0,1.64793812654105,122.940830846995,"EI"
"76",2014-03-12,453.938,-1.63471760021316,-0.0426258522956098,0.00728942137822264,34.6745739921195,29.1997509797414,NA,NA,0,0,1.6327667911766,128.772433019406,"EI"
"77",2014-03-12,643.567,-1.63471760021316,-0.0464550948187017,0.000733989483445003,34.6937056271839,29.1997509797414,NA,NA,0,0,1.44049722669874,133.989293273457,"EI"
"78",2014-03-12,763.333,-1.63471760021316,-0.0455331009682975,-0.00440908735814477,34.6960239490879,29.1997509797414,NA,NA,0,0,1.27964382901599,130.342407124796,"EI"
"79",2014-03-12,902.339,-1.63471760021316,-0.0433754098052398,-0.00956246656421413,34.6986791822645,29.1997509797414,NA,NA,0,0,1.12619327339861,127.864014772766,"EI"
"80",2014-03-12,1684.284,-1.63471760021316,-0.0354178201606763,-0.032455890073574,34.6987906183515,29.1997509797414,NA,NA,0,0,0.535789512463712,103.479774335735,"EI"
"81",2014-03-13,0.494,-1.62505870809158,0.0951181405042816,0.0807638444109923,33.9128192265828,33.8029597269164,NA,NA,0,0,1.10452591213915,3.05560275855944,"EI"
"82",2014-03-13,11.405,-1.62505870809158,0.0835126295892729,0.034379948874832,33.9133119848039,33.8029597269164,NA,NA,0,0,1.10649690032005,18.4765300029561,"EI"
"83",2014-03-13,15.81,-1.62505870809158,0.078377466247831,0.0252752601065569,33.9155532519023,33.8029597269164,NA,NA,0,0,1.1088035920014,23.6928064121059,"EI"
"84",2014-03-13,65.807,-1.62505870809158,0.00975741618653623,0.0318221921419225,34.1218310499025,33.8029597269164,NA,NA,0,0,0.68882393701982,51.700219439203,"EI"
"85",2014-03-13,380.213,-1.62505870809158,-0.015293572771262,0.0325089533585142,34.652419752864,33.8029597269164,NA,NA,0,0,1.66972319407755,79.5116649234706,"EI"
"86",2014-03-13,453.938,-1.62505870809158,-0.0192916999403082,0.0327048353911912,34.6754682415822,33.8029597269164,NA,NA,0,0,1.65162123009929,84.1472465149425,"EI"
