"","date","site","chla_1mon","chla_2mon","chla_3mon","chla_4mon","chla_5mon","chla_6mon","productivity_1mon","productivity_2mon","productivity_3mon","productivity_4mon","productivity_5mon","productivity_6mon","salinity_1mon","salinity_2mon","salinity_3mon","salinity_4mon","salinity_5mon","salinity_6mon","temp_1mon","temp_2mon","temp_3mon","temp_4mon","temp_5mon","temp_6mon","EKE_1mon","EKE_2mon","EKE_3mon","EKE_4mon","EKE_5mon","EKE_6mon"
"466",2016-01-06,"KGI",1.97813103430801,3.46590250068241,0.779112779431873,0.239088767932521,0.141959201544523,0.160115690694915,19.0179014868206,28.844737900628,6.81001908249325,1.55847992499669,0.432459079556995,0.162499830954605,33.9568327267965,34.0330653985341,34.1502539051904,34.1902567015754,34.1330136722989,34.1245467132992,-0.443703502830532,-1.60499382846885,-1.7868485359682,-1.75582138283385,-1.7706584657232,-1.49293494969606,88.2189357623374,19.78928897604,9.96542716163429,10.3420859130045,49.8936285143266,44.1247641677738
"467",2016-01-07,"KGI",1.95718040400081,3.50810164213181,0.78467650545968,0.259723758531941,0.144466135236952,0.158514530294471,19.7139161560271,38.2328408559163,4.72788041830063,1.67673316266802,0.384137175149388,0.173752708567513,33.9498708248138,34.0175518989563,34.1506353749169,34.1886038515303,34.1309791405996,34.1107073624929,-0.34110536136561,-1.57217625528574,-1.77416809399923,-1.76534824735589,-1.77025155723095,-1.55469423698054,54.1056711059414,12.4062928863561,12.4148419625719,31.7824280375867,19.0859832809121,31.8908445988502
"468",2016-01-08,"KGI",1.91528410547309,3.43123903539446,0.761259552505281,0.263116238845719,0.146779085199038,0.155715523494614,21.4305571582582,37.0388436847263,3.8547302087148,1.11702569988039,0.342678581260973,0.1133150140134,33.9407154719035,34.0238251421187,34.1491627163357,34.1927576065063,34.1208911471897,34.1171607706282,-0.266116296665536,-1.52839236458143,-1.75997698720958,-1.77586187091139,-1.78082621677054,-1.56690163248115,56.6975202992214,49.0205379920174,1.63567783213121,1.22695309351731,61.8598274996878,18.4073579297466
"469",2016-01-09,"KGI",1.87730713768138,3.27512685457865,0.743836157851749,0.269739587273863,0.144984946482711,0.151820319394271,21.8948792351617,28.6963220172458,4.24393394258287,1.3098662296931,0.325045769827233,0.0753562447304527,33.93598930041,34.0326099395752,34.1440974341498,34.1930224895477,34.1279486550225,34.0980656411913,-0.243054475842251,-1.47679573628638,-1.75422425071398,-1.78135011676285,-1.76555679159032,-1.64018166893058,62.7580302657255,39.1546994368647,4.60127199351714,3.57886363529594,34.2173528550268,3.16382487653544
"470",2016-01-10,"KGI",1.82207306391663,3.16787040895886,0.792456676562627,0.281397121647994,0.140144797662894,0.148947423530949,15.3893481095632,20.5714844067891,9.63230000601875,1.34914291070567,0.109027265881499,0.171522757659356,33.9245556725396,34.0327265792423,34.1301630602943,34.1936478084988,34.1326537662082,34.1229040357802,-0.232347566530936,-1.4222795094053,-1.77258621735705,-1.78762166947126,-1.75157422820727,-1.57676420112451,19.6930147526941,75.5806871448036,45.2681787462065,2.4321514582443,71.2346480172576,3.33797354216452
"471",2016-01-11,"KGI",1.71833777427673,2.91589778661728,0.911332094007068,0.287914973994096,0.13684292551544,0.146617343442308,15.5968237320582,18.5745764838325,10.0132242043813,1.09846012128724,0.201145977402727,0.127458087892996,33.9229874081082,34.0646437803904,34.1209865146213,34.1950146622128,34.136913590961,34.1161751747131,-0.248583412418763,-1.38030638462967,-1.78407643900977,-1.78912724720107,-1.73767304089334,-1.60174869249264,31.2866153207252,59.9888615965829,139.05456751322,15.8957252342462,57.5467296993422,27.5660479703006
"472",2016-01-12,"KGI",1.6526874171363,2.85403954320484,1.0433189438449,0.275609119070901,0.137890071504646,0.144030049857166,18.9851891199748,27.4796159532335,12.0037332110935,1.1493437041839,0.23338401524557,0.136995872689618,33.9188864760929,34.0572895473904,34.093742635515,34.2049120797051,34.1394249333276,34.1161116758982,-0.209214536162714,-1.3007954955101,-1.84013385408454,-1.77486493024561,-1.73342588875029,-1.62356942229801,4.81588608046701,51.9510569023041,100.585092543934,51.2126886214508,76.3258584273492,19.8693589232487
"473",2016-01-13,"KGI",1.57236616147889,2.96383341815737,1.14740614758597,0.265054559542073,0.136657705737485,0.140089707656039,20.6257687939538,31.6347577836778,8.83946930037605,0.716844523118602,0.201269266092115,0.0663150338869956,33.9136834674411,34.0347397592333,34.1220459938049,34.2189529736837,34.160893758138,34.1058540344238,-0.0919217308465804,-1.24931585374806,-1.78757589144839,-1.74826296915611,-1.69211908264293,-1.64599035680294,12.1318145050364,25.0175927541237,20.0290437574366,1.10009102070584,5.11443110573175,60.0189165793978
"474",2016-01-14,"KGI",1.49010869198375,3.01613258653217,1.18545415004094,0.257888978554143,0.137930363002751,0.136938691553142,23.969250175688,29.7059455977546,7.11889497439067,0.745471734139654,0.296838596463203,0.121322452815043,33.9079825348324,34.0328535768721,34.118135743671,34.2273139688704,34.1625045140584,34.1115446885427,0.111865615886119,-1.2622760484616,-1.77746917721298,-1.72306993355354,-1.69337543100119,-1.65608689354526,5.98642365789226,9.37162259397708,6.77952805665167,103.528968549244,13.467871355576,1.1492963944134
"475",2016-01-15,"KGI",1.41083990534147,3.03378442923228,1.28079541524251,0.257643220325311,0.140569594585233,0.134366111622916,24.577659395006,45.5442709392971,11.5532311863369,1.09065757277939,0.304670398434003,0.120727666136291,33.9036695957184,34.0347080760532,34.0948762098948,34.2352826065487,34.17514623536,34.1220882733663,0.259666756830282,-1.20179345210393,-1.81168043116728,-1.70560317900446,-1.68902653786871,-1.65344704356458,22.5793778736513,12.3208502583963,32.5833490893315,66.591564143789,5.67489586103919,17.196467401647
