"date","EKE_mean","EKE_median","EKE_MAD"
2014-08-27,90.4146375353455,40.4991727159696,51.0325607053947
2014-08-28,65.2910143332817,25.4881304851025,33.5825931740047
2014-08-29,101.458024021218,57.8461108686143,76.240206780141
2014-08-30,191.733913762642,138.576211058219,142.263410911558
2014-08-31,205.607209063682,156.636599613639,178.327430344537
2014-09-01,185.675873327095,129.885511155683,178.179665061665
2014-09-02,246.666118935926,188.278345926996,219.1222511315
2014-09-03,255.283241775819,178.840681242582,218.37107473817
2014-09-04,201.584154972352,110.532383917578,158.248297414529
2014-09-05,270.719377390042,159.58161718651,212.658443343472
2014-09-06,315.568453956662,184.314402214426,221.524945673018
2014-09-07,262.539024394309,148.785074284257,197.905312555421
2014-09-08,196.64875539983,104.400181914482,146.60761913462
2014-09-09,180.864850749606,119.341367585186,158.753686795649
2014-09-10,181.796069734345,118.707101077279,164.438699073688
2014-09-11,173.073552527283,128.467948735536,176.641395674906
2014-09-12,188.554009535815,162.648644087604,201.300837284884
2014-09-13,144.359334235444,111.164787803076,150.454699607872
2014-09-14,210.270121600688,179.987209943916,220.311192453857
2014-09-15,234.567612523995,205.315145624678,253.541668547788
2014-09-16,286.491951413537,262.742134049432,297.540098395591
2014-09-17,203.5789579656,156.647759431453,223.25103927929
2014-09-18,146.139613890855,69.3663432875564,86.9419016569021
2014-09-19,165.331093012106,67.570646723862,85.9973894579827
2014-09-20,152.096625534917,59.6147978839219,76.836747808944
2014-09-21,194.203505555171,121.896144207598,160.877445316905
2014-09-22,261.233294422588,207.166729944511,226.415994589427
2014-09-23,279.416606859014,192.830004241444,218.165330245123
2014-09-24,238.442215029968,137.115815269133,189.649122617934
2014-09-25,212.192664214557,113.092743518536,145.458737288286
2014-09-26,135.373406751483,71.9276372125116,86.9391407060126
2014-09-27,158.643970931907,101.738302025079,111.153959138028
2014-09-28,121.596575512241,69.9186549665311,76.1228415725623
2014-09-29,111.534638606502,65.0941046083539,70.8065141194774
2014-09-30,108.645829442724,64.3070919780679,82.6322334353097
2014-10-01,140.167098474415,103.71282381238,121.869454285614
2014-10-02,191.251208526437,160.898591743581,155.483791618848
2014-10-03,293.793924869181,267.562968769621,194.638156686758
2014-10-04,146.191182950226,124.743373899331,137.930275989573
2014-10-05,163.754289335493,148.153593058132,160.87193897296
2014-10-06,239.086756441413,232.690250766999,188.317985144225
2014-10-07,153.993643209546,139.240290211566,135.740225958524
2014-10-08,179.040975626857,164.756368184406,145.777726632233
2014-10-09,258.223180956194,262.814769649779,186.288107397934
2014-10-10,194.988553089828,179.99932118475,183.148002044829
2014-10-11,127.139194836438,93.9389332155372,124.044322963588
2014-10-12,208.166528315454,173.585849509516,186.48558051706
2014-10-13,169.991743654934,122.947666182617,150.686680685734
2014-10-14,124.331827171477,71.6659213352619,74.8041181295759
2014-10-15,174.960528101546,129.906007210153,165.351455078391
2014-10-16,166.10877457296,111.111701847921,144.775213529822
2014-10-17,200.822448262272,133.427558636702,177.131607074095
2014-10-18,175.190389121164,98.5678804802889,112.619048931424
2014-10-19,174.790546420595,118.860778681397,168.345166336564
2014-10-20,221.998970386506,164.602692365225,225.514291996045
2014-10-21,285.063390021844,228.306230981956,278.127911972538
2014-10-22,273.834686030921,190.271502703915,249.390786758532
2014-10-23,337.235329445114,241.643601120901,279.137345875481
2014-10-24,261.758031162644,147.815500760144,180.324154009204
2014-10-25,323.343701868748,195.191976899692,208.669130951019
2014-10-26,387.484378963708,211.171650849852,257.816806948769
2014-10-27,265.598927280989,93.3661322921427,135.092605012174
2014-10-28,304.49396093759,127.577561516525,170.921861161333
2014-10-29,230.225467986375,69.596400939134,84.9700393943043
2014-10-30,141.832376345469,59.2524987139462,56.8736095896588
2014-10-31,179.084855904954,47.1985802716721,52.9919998857459
2014-11-01,271.021991644043,129.88552292263,128.885632793229
2014-11-02,295.924920914406,168.23506765365,185.559016336197
2014-11-03,316.50800680652,210.466601518427,242.856546068087
2014-11-04,247.831944820431,156.320865412709,183.411773550884
2014-11-05,171.160527170897,80.9294204672066,98.3119358544542
2014-11-06,124.670450661011,43.5047326568985,63.3029083064736
2014-11-07,73.2874944736185,31.3641992256855,31.2544519927161
2014-11-08,80.3121675247677,29.1950192648927,34.5091503934534
2014-11-09,94.8239419024188,37.7227277577518,48.610522331666
2014-11-10,106.207401152581,63.8656219307649,83.2329114405359
2014-11-11,145.629820665978,93.0988306736736,102.616091478628
2014-11-12,161.611171600269,103.221063380676,115.089429852969
2014-11-13,154.793851401244,73.1123485704427,96.0845923549883
2014-11-14,125.140370706696,38.6149907076645,47.782009714774
2014-11-15,169.456473170096,84.8784692715641,94.5766964957571
2014-11-16,99.2675598537574,49.3863936872627,61.8999513699866
2014-11-17,141.348108327303,84.7434237579595,108.441949823446
2014-11-18,169.069572689698,68.4023693180353,93.4996261731558
2014-11-19,177.387841306096,76.7018892848118,91.5760808208171
2014-11-20,292.958841483189,175.062993040489,194.509760856798
2014-11-21,315.299341743716,200.005344144912,222.077303666532
2014-11-22,259.569526045352,165.263032642285,202.607145517247
2014-11-23,237.838233257397,147.591967982884,185.873836660988
2014-11-24,182.074830994791,114.444182911362,149.468775454843
2014-11-25,161.915359825153,104.256744049574,139.902152360413
2014-11-26,149.967590058182,96.5104667660132,128.516931179973
2014-11-27,298.293118378715,255.955159683854,282.485947890689
2014-11-28,410.026530535236,351.265095841735,361.095699546922
2014-11-29,409.70846506297,315.460081058807,398.849897486236
2014-11-30,295.966672640003,190.124350610779,270.823172025073
2014-12-01,234.188317611686,116.647817293878,167.642301240537
2014-12-02,322.523897505981,188.605270210099,242.61766096114
2014-12-03,358.618604987191,225.104151586673,243.117505718964
2014-12-04,336.383690324264,211.112042112281,262.579399084917
2014-12-05,362.784287070996,285.763030756081,362.754111813028
2014-12-06,309.502333135886,236.763159914209,316.274261218073
2014-12-07,259.660199992601,214.748148784802,276.408750948949
2014-12-08,279.993018780179,250.192731817894,293.996775919129
2014-12-09,341.413578905736,312.621237590469,356.010005784043
2014-12-10,500.493423792566,500.737503420869,492.255627410872
2014-12-11,459.192530083803,424.271292966122,460.319033416172
2014-12-12,317.027539749697,264.260274680349,309.951287697817
2014-12-13,276.263670545901,221.215654427502,277.784099033914
2014-12-14,278.431998059762,204.44336870175,284.340427685446
2014-12-15,330.330447171714,245.770550295271,322.566882398449
2014-12-16,258.157688581359,174.082262438499,246.343217085113
2014-12-17,291.698936031272,218.853672980994,305.221842715591
2014-12-18,252.810136566337,172.468195059511,245.419439155582
2014-12-19,172.845518921169,88.8973709638876,116.439899764419
2014-12-20,208.209295532663,98.6433255216078,129.860510833465
2014-12-21,303.73864718286,219.327749163959,317.714517438202
2014-12-22,283.812171017667,231.470146502281,330.005585840946
2014-12-23,398.964390135325,365.407165997556,480.512716563416
2014-12-24,283.805363317811,210.566259025297,305.152799727825
2014-12-25,285.80364802111,217.61680512596,319.465451815135
2014-12-26,368.447030531814,292.749311722316,412.110308290021
2014-12-27,395.628342917673,321.238355790344,402.667981654251
2014-12-28,362.552015710185,233.523828082106,326.85858389213
2014-12-29,325.747508119744,176.160176425154,247.284975378836
2014-12-30,313.965354067389,143.870178451199,210.421446089944
2014-12-31,311.838315602401,123.83061969268,181.535171561063
2015-01-01,377.047570462301,167.326967661002,241.575096928558
2015-01-02,333.49408472877,129.936738706339,187.976891438572
2015-01-03,367.111039729211,159.417690088551,212.141994128999
2015-01-04,359.608716221218,171.123271627681,249.603437303351
2015-01-05,298.153389791934,115.238649169138,164.750787102322
2015-01-06,234.531570315238,83.0799802294914,110.848794421429
2015-01-07,188.618519795136,58.9348954898429,76.2167402651618
2015-01-08,173.933690451901,49.9163467007277,69.5278364993773
2015-01-09,274.46490191453,141.762470202826,207.052145067523
2015-01-10,267.242510680097,140.477163591949,203.859585052372
2015-01-11,206.58542445872,85.2687156450506,117.251849794282
2015-01-12,195.57394837811,76.5230644363827,99.5491845130183
2015-01-13,258.592796924383,106.280627888758,154.808551791819
2015-01-14,286.560636855359,131.633716032215,192.745017781177
2015-01-15,223.70073718494,80.5363802055821,114.473555931321
2015-01-16,164.669730666065,72.7789169326988,84.8554166637407
2015-01-17,204.189201999376,107.122606741344,116.811358721439
2015-01-18,198.775766382623,116.034050501268,164.743887691705
2015-01-19,243.034573398299,179.843772454187,244.316127191448
2015-01-20,319.483323393076,249.074131902242,285.776511818677
2015-01-21,312.380336716272,269.155593446113,369.132302345246
2015-01-22,348.376192160237,292.514604108753,413.692777432949
2015-01-23,358.297265929342,277.999993508925,370.799037260387
2015-01-24,298.848424328456,204.055916136818,288.698424127489
2015-01-25,275.499411879331,179.367835820297,244.90849314989
2015-01-26,290.977392998993,172.723377251444,250.212391688647
2015-01-27,307.569830848321,188.282085269413,270.834223599121
2015-01-28,289.887894512223,178.438330870335,257.297614481918
2015-01-29,321.052264467006,199.370151919363,284.236873199242
2015-01-30,339.544513262694,213.034425570191,297.973708767673
2015-01-31,283.206422534138,159.647742862815,232.348167309428
2015-02-01,291.614145709575,164.199400677025,234.755021515174
2015-02-02,259.977532599923,137.879543448053,199.600998804725
2015-02-03,272.643495831707,160.280154672527,182.545965442889
2015-02-04,199.545526763787,77.6751788561979,113.352289476532
2015-02-05,235.317863516295,121.145452418701,170.346037040522
2015-02-06,249.905121733065,131.423227228122,180.169501654106
2015-02-07,312.927349611183,170.143454203292,234.083907320665
2015-02-08,285.727482930095,143.517190426428,208.692612535016
2015-02-09,249.856807164264,104.917097560186,151.332932854512
2015-02-10,241.280875442208,98.257739785627,140.425502536229
2015-02-11,192.743649175047,61.7485907020266,89.9010908649534
2015-02-12,186.778120839029,59.0336216400324,83.6982565832077
2015-02-13,183.774920354375,68.4051628196262,77.0507836668001
2015-02-14,188.263307662315,86.5493653247264,125.001255800674
2015-02-15,280.012302939313,177.844110653278,232.120336877982
2015-02-16,226.963676917034,129.952567301885,187.336163750498
2015-02-17,195.81080704481,108.203011755953,156.751451039236
2015-02-18,152.888662712303,83.3603219556574,116.923206156891
2015-02-19,127.909606345285,58.5660710931099,74.1136884710409
2015-02-20,167.610927347402,102.89041062395,148.99512369293
2015-02-21,228.142109208238,174.579619923608,213.854270743567
2015-02-22,314.821868623364,253.956434662654,261.900032647735
2015-02-23,123.853875352018,75.1297229971906,95.8084295228717
2015-02-24,200.699492052144,151.183366010325,138.297579631142
2015-02-25,187.38890376328,135.208346217323,127.934202608684
2015-02-26,117.074323023497,69.2787960665213,72.4483659055204
2015-02-27,90.0731643784733,53.7871614188352,59.7734221215212
2015-02-28,101.221215318801,67.2800529344554,82.3201520983992
2015-03-01,109.078913831365,42.3125656705277,60.0578779871643
2015-03-02,116.65786303772,50.8114060513343,68.0682624385655
2015-03-03,145.910500932302,55.8511001779637,78.3446532253713
2015-03-04,176.118084550895,75.3392811949586,104.170933397292
2015-03-05,132.714438104131,45.0945989962112,63.1537775666072
2015-03-06,105.688132062126,39.2939677933869,53.9130412546208
2015-03-07,170.604850183649,55.7533033948747,78.242466471684
2015-03-08,168.195436539286,62.9854606034857,86.0609075942176
2015-03-09,164.609595400174,49.070656064255,66.6791186506773
2015-03-10,171.536663703942,65.3027326886654,83.7617706235014
2015-03-11,151.45702795024,50.3708617330418,61.7632459204667
2015-03-12,266.816618256986,105.690145035907,129.710000949756
2015-03-13,249.188483057828,89.2950678952261,122.032394212985
2015-03-14,249.142403893192,81.5348193064537,100.720159731126
2015-03-15,175.517938824691,57.4288549694789,71.3726724175273
2015-03-16,195.488394361564,72.7509746747164,98.6778552617512
2015-03-17,220.319356572087,76.6618376846239,106.314029581563
2015-03-18,217.103633117644,88.2630997264635,115.13222150716
2015-03-19,282.395325197186,157.884632493502,176.305824494694
2015-03-20,211.836969006278,119.60215262873,131.166799412053
2015-03-21,154.219932672698,72.2210217067275,90.8124617420317
2015-03-22,189.637237675649,63.6895853200655,88.749454000946
2015-03-23,182.73719648106,67.7802051717487,91.867441962869
2015-03-24,294.538559607493,140.349563213169,175.264669356308
2015-03-25,341.250425688467,233.8414261333,241.275448500782
2015-03-26,303.758215087954,151.880039009412,200.624218583704
2015-03-27,259.358804344143,82.2584919287637,107.823306034229
2015-03-28,208.625564693149,57.5359597599203,74.3304755371775
2015-03-29,179.442296733485,47.6922163319564,56.3060775247426
2015-03-30,200.869450651868,42.5686963409022,55.6045963764387
2015-03-31,214.907909510275,43.9154744595576,56.219085625567
2015-04-01,194.664152459927,41.5516300154616,49.8477780022117
2015-04-02,167.628183167169,70.6535123048318,74.0529257064506
2015-04-03,195.463172046133,76.3190948675681,89.4854577893222
2015-04-04,173.143623595795,68.0903531198521,84.7311392520506
2015-04-05,200.506857923988,56.7899258913308,61.1266638726587
2015-04-06,166.393242865558,47.763001167793,56.6692445270025
2015-04-07,150.638282449116,28.5309471376066,37.3758222439919
2015-04-08,185.361037719693,39.351710406887,49.6461698787825
2015-04-09,183.29574232097,40.818634390048,51.6139019072474
2015-04-10,192.678660522299,52.0212641874456,68.472857070759
2015-04-11,284.499963660706,123.730027407051,142.331085711702
2015-04-12,206.60404435971,87.088631234227,97.9487621773272
