"date","chla_mean","o2_mean","productivity_mean","temp_mean","zos_mean","salinity_mean","mixed_layer_mean","siconc_mean","sithick_mean","u_mean","v_mean","EKE_mean","EKE_mad"
2016-08-21,0.201785360349388,341.698413011504,0.408097278190459,-1.54149199416924,-1.63934353842587,34.21410963442,83.0140563820699,0.600290174546995,0.509934021232904,0.0801397113182284,0.0204708770812362,123.849161304735,39.9732257848701
2016-08-22,0.198722218413179,340.347028778821,0.43904221812036,-1.55001542861002,-1.62735359646209,34.2127978779205,82.1483357567215,0.64032430132391,0.512066404909579,0.0957325690309046,-0.0104669016131103,130.068917852164,62.8927866652164
2016-08-23,0.20148332507872,340.046004504692,0.581580197892901,-1.57436697621416,-1.6326035208065,34.2052072635707,73.8992769225889,0.659403312162027,0.50994534700023,0.0559662513173463,-0.0115945624305732,90.8168141747881,38.7967346824773
2016-08-24,0.207986075794551,340.120713024605,0.743381612457153,-1.62213696899363,-1.6278136363718,34.1946266987707,62.3650507624494,0.68003373272345,0.510355144015208,0.0923751213370386,0.014832572169431,115.608439985226,44.1627645105608
2016-08-25,0.2158442761113,340.155705149581,0.7987282157126,-1.62775138885225,-1.63299725219788,34.1919022687534,66.8948460860774,0.698782588808964,0.508707720459553,0.125971840511047,0.0232953837546099,157.624277510863,76.5550458990647
2016-08-26,0.224169733048212,340.62286637469,0.940785635898753,-1.64510369445631,-1.64295674641284,34.1860271356045,67.1252794381578,0.710037369034712,0.507072653485696,0.126879570344601,0.0592841609819778,175.026464536328,82.8876959286116
2016-08-27,0.233018692946289,341.005693016983,1.19189565728714,-1.66453768158088,-1.65055260436255,34.1790213900217,63.8094288649668,0.71722868053235,0.507986972488051,0.113317161330931,0.058488455735519,164.586078611768,73.7933348837127
2016-08-28,0.239925966938821,341.825872281703,0.981426702039998,-1.67986563358873,-1.65823989020668,34.1668901945415,53.2121745532984,0.701716907020764,0.500815535846509,0.166732378203457,-3.62432889851481e-05,224.603321358997,112.360824341043
2016-08-29,0.23781102932081,343.010371882741,0.514291199605639,-1.68493739023865,-1.66840531468874,34.1408835139513,34.6481885266529,0.662842639355285,0.462040280709397,0.18077418719407,0.00304279007852158,249.359568947585,139.2959394745
2016-08-30,0.239873329495511,345.019922396032,1.15701202657528,-1.71039698931531,-1.66860341510953,34.1142756350127,25.0290915892031,0.668590454078993,0.450350692162811,0.168193642542711,0.00757896913750934,221.506986686776,140.740317821158
2016-08-31,0.255245412540872,346.64775271532,1.53176938905949,-1.72473747897566,-1.67811852283323,34.1145206816927,32.7237925111202,0.676857243604988,0.462661220477178,0.0797937525016496,0.0743844394500439,124.988370560182,54.2182122246936
2016-09-01,0.264546257239289,346.371003685928,1.44791531617322,-1.72600961905903,-1.6796736860404,34.1209106496793,42.3414479794933,0.754526387045459,0.491212089052084,0.0797591565551385,0.0739281032179129,113.278520418465,51.6636130135115
2016-09-02,0.262356593296295,345.513422151891,1.15233608880421,-1.72749427632603,-1.68235280864474,34.122642537682,48.3870784821298,0.799471893499878,0.492492959747913,0.101015854501209,0.112131016969922,166.778279379586,89.2783309498455
2016-09-03,0.264689374805951,345.74364899426,0.921475230375441,-1.72594240593363,-1.67990926595835,34.1199901647735,52.164825287586,0.792214840391648,0.483011012296123,0.122896925811423,0.101261320374353,179.024372637436,102.374426694081
2016-09-04,0.26353460641169,346.407962706031,0.475705511141114,-1.72118102394135,-1.67755716001457,34.1049924482379,47.8415754706914,0.762986675754451,0.471558334494409,0.224245559218039,0.0519811353129655,317.315281545603,184.273449975154
