date,Site,BW29,BW37,BW58,Gm,Pm,Oo,Bp,Bm,Mn,temperature_0,salinity_0,EKE_0,chla_0,productivity_0,o2_0,EKE_mad_0,SSH,mixed_layer,ice_conc,ice_thickness,FSLE
7/18/2016,CI,0,0,0,200,10,0,2.000665509,5,0,-1.645546827,34.36531031,25.5023742,0.230053196,0.167644605,357.900528,0.910689583,-1.769664105,56.71419804,0.08447118,0.198074664,-0.025424918
7/19/2016,CI,0,0,0,0,0,0,2.475585938,40,0,-1.618387249,34.3641161,20.10147933,0.229745732,0.327698213,358.4353146,0.385400394,-1.791463042,56.30949595,0.024107615,0.0759081,-0.026930529
7/20/2016,CI,0,0,0,0,5,0,1.003146701,90,0,-1.589935654,34.36526281,16.17771367,0.230214182,0.176594972,359.1529388,0.172579055,-1.792067725,56.09150682,0.001859722,0.01106296,-0.028827995
7/21/2016,CI,0,0,0,75,10,0,0.30870209,700,0,-1.558222185,34.36762273,24.55030603,0.226791667,0.168878362,359.8057709,0.255713236,-1.789027247,55.9493396,0,0,-0.029111611
7/22/2016,CI,0,0,0,10,15,0,0.531061921,1020,0,-1.566729461,34.37487319,14.70504473,0.228035589,0.478203252,360.1618788,0.471115923,-1.795953625,58.15577117,0.010530307,0.178585408,-0.029798381
7/23/2016,CI,0,0,0,0,5,0,1.675282118,280,165,-1.588552651,34.39103317,5.123847711,0.233657643,0.467228123,360.3815545,0.603384294,-1.786272998,64.21966666,0.041090045,0.434334309,-0.030137678
7/24/2016,CI,0,0,0,0,5,0,1.117122396,510,0,-1.592078396,34.41075705,7.716162335,0.238290211,0.449677765,360.1716529,0.115620665,-1.777847238,71.67300742,0.104114795,0.484523986,-0.030691247
7/25/2016,CI,0,0,0,0,0,0,1.027394387,415,0,-1.592819941,34.42510671,6.039074389,0.237092721,0.339437329,359.0401187,0.426670222,-1.780550306,77.09809954,0.151999237,0.484675631,-0.031163847
7/26/2016,CI,0,0,0,0,5,0,1.424348958,750,0,-1.582515678,34.44000564,8.06022809,0.235425635,0.396093234,357.9965803,0.215727062,-1.783895969,82.24738734,0.219751987,0.48661858,-0.032162339
7/27/2016,CI,0,0,0,0,5,0,0.63323206,635,0,-1.597460274,34.44397681,8.747420666,0.236240624,0.343977943,357.5743018,0.831110317,-1.805787791,79.56611804,0.235314058,0.471890082,-0.032711788
7/28/2016,CI,0,0,0,0,0,0,3.704007523,1405,0,-1.6336048,34.43393041,14.32447274,0.238395218,0.341637715,357.7516886,0.456196972,-1.811518065,61.14127768,0.191251064,0.41500434,-0.031506894
7/29/2016,CI,0,0,0,0,0,0,3.369364873,1320,0,-1.656642675,34.42847125,5.454042189,0.242293059,0.332278575,358.296697,0.206430155,-1.804265657,55.33233529,0.133770115,0.333035602,-0.031350865
7/30/2016,CI,0,0,0,0,0,0,2.317303241,1220,0,-1.662019994,34.42970337,4.947290402,0.249014414,0.45143811,358.7669203,0.178417052,-1.801975811,56.74642237,0.103276485,0.324183341,-0.029811791
7/31/2016,CI,0,0,0,0,0,0,1.07316985,1235,0,-1.650446475,34.4396454,3.253806742,0.25746117,0.546785851,358.9728394,0.317401528,-1.786356401,66.47538272,0.150649599,0.428567069,-0.028319471
8/1/2016,CI,0,0,0,0,0,0,0.314822049,260,0,-1.620748357,34.44365439,36.83171984,0.24952955,0.399103034,356.9300808,0.217389117,-1.796594321,74.13060066,0.129865499,0.314795581,-0.02679408
8/2/2016,CI,0,0,0,0,5,0,0.068713831,0,0,-1.605135015,34.44538868,25.9189614,0.242172823,0.389655368,355.2325728,0.248213704,-1.801956863,79.97461115,0.168067422,0.338774411,-0.026210028
8/3/2016,CI,0,0,0,0,15,0,0.028168403,80,0,-1.617568368,34.44933139,2.549167683,0.242459438,0.171311597,355.2515123,0.107242149,-1.796270182,81.13374587,0.234026026,0.38043881,-0.025661185
8/4/2016,CI,0,0,0,0,0,0,0.495768229,85,0,-1.629883434,34.44495266,4.99784251,0.243389205,0.208048306,355.8352237,0.288969842,-1.786820818,78.5690536,0.147175986,0.236532665,-0.02627963
8/5/2016,CI,0,0,0,0,0,0,4.421325231,845,70,-1.63117545,34.45038337,17.39994054,0.24722642,0.22633644,356.4991692,0.293564026,-1.767124056,80.48641229,0.200402114,0.395712282,-0.025610205
8/6/2016,CI,0,0,0,25,10,0,0.818663194,1410,415,-1.643449579,34.44655443,5.144869671,0.256107243,0.587151282,357.2461616,0.163552396,-1.766212298,66.75592548,0.151815518,0.304727317,-0.026316882
8/7/2016,CI,0,0,0,0,5,0,0.259360532,1410,0,-1.619360809,34.44528445,16.86655575,0.265524941,0.515950306,358.0014275,0.339063367,-1.771881909,69.54713729,0.066857335,0.168498504,-0.026848963
8/8/2016,CI,10,0,0,5,5,0,1.653595197,1035,0,-1.596245598,34.44626063,13.90935322,0.271396057,0.852717991,358.2107239,0.32015819,-1.780984388,71.66542563,0.006812065,0.034614665,-0.025934468
8/9/2016,CI,0,0,0,0,0,0,0.997844329,670,0,-1.595604141,34.43942713,3.307604697,0.280400851,0.677115699,358.8446689,1.320941066,-1.782491362,65.22526107,0.006299181,0.054544727,-0.025986008
8/10/2016,CI,0,0,0,0,0,0,0.358123553,395,0,-1.602851238,34.44994738,27.7966795,0.284572609,0.844866923,358.5827332,0.616032483,-1.792825947,72.05685839,0.053906635,0.408403054,-0.026399284
8/11/2016,CI,0,0,0,20,5,0,0.620435475,335,0,-1.58681026,34.46983155,21.5038625,0.281197242,0.740662012,356.7942403,0.035567626,-1.790048954,84.8897974,0.13272803,0.456142721,-0.026603178
8/12/2016,CI,0,0,0,0,5,0,1.27437066,1030,0,-1.584421851,34.48093009,33.7009821,0.286937012,0.604471586,356.2161628,0.030459717,-1.778338187,90.22390231,0.193645867,0.482993324,-0.027689247
8/13/2016,CI,0,0,0,0,0,0,0.624479167,605,0,-1.562448528,34.49688121,53.28250291,0.289192879,0.35800305,355.3707699,0.584289562,-1.765740296,101.4787881,0.349220603,0.507351262,-0.028084714
8/14/2016,CI,0,0,0,0,0,0,0.348791956,170,0,-1.553581859,34.50547769,55.34893168,0.283572437,0.214158059,354.16067,1.606775344,-1.760427048,108.6876015,0.536583401,0.532112012,-0.028287154
8/15/2016,CI,0,0,0,0,10,0,0.942664931,70,100,-1.582684005,34.50316497,43.39537532,0.280493969,0.304902376,353.5646345,0.705977212,-1.764570737,104.4150098,0.686149686,0.581192789,-0.029263058
8/16/2016,CI,0,0,0,0,10,0,0.897786458,430,0,-1.613396616,34.50005639,56.41789575,0.282972602,0.342795335,353.490409,0.601450931,-1.770314284,96.43944232,0.773193071,0.720279476,-0.027766086
8/17/2016,CI,0,0,0,0,5,0,0.059280961,960,0,-1.641179462,34.49730791,23.57634317,0.286052361,0.439525059,353.1643694,0.264362155,-1.770452661,87.69712135,0.793264204,0.866123828,-0.026957442
8/18/2016,CI,0,0,0,0,15,10,0.355765336,0,445,-1.657557094,34.49566828,14.80785303,0.289595386,0.455891361,352.5849711,0.157714646,-1.773314954,82.6909482,0.787479905,0.929667723,-0.0265061
8/19/2016,CI,0,0,0,0,5,20,1.212333623,75,1185,-1.660009188,34.49616111,17.77166489,0.292342278,0.445334276,351.9695265,0.152836337,-1.777680426,81.59626261,0.780933825,0.970744498,-0.02692277
8/20/2016,CI,0,0,0,0,10,30,0.890147569,390,510,-1.656692714,34.49943088,31.57975264,0.290021684,0.401613974,350.8340827,0.129512351,-1.778931493,84.17706687,0.799804834,1.022483801,-0.02720889
8/21/2016,CI,0,0,0,0,10,0,0.700405093,595,250,-1.655305163,34.50214151,21.88868708,0.282741288,0.384522775,349.0111491,0.494196257,-1.768795943,85.42813625,0.822400376,1.04753836,-0.026648129
8/22/2016,CI,0,0,0,0,5,0,0.437550637,345,210,-1.672237821,34.50051138,9.208152536,0.278108545,0.383331374,347.6044176,0.354752329,-1.759409126,78.7282805,0.821612774,1.040733297,-0.028785397
8/23/2016,CI,0,0,0,0,215,0,0.345500579,0,0,-1.677496863,34.49797132,32.82885736,0.277819521,0.410182474,346.9548187,0.339063367,-1.763691197,74.00833702,0.835406525,1.030122902,-0.028897208
8/24/2016,CI,0,0,0,0,0,0,0.326157407,175,165,-1.679302947,34.49415183,27.09350217,0.278952622,0.479995193,346.541726,0.204727475,-1.758252841,69.93003997,0.840185226,1.035146136,-0.027844894
8/25/2016,CI,0,0,0,0,0,0,1.638671875,1220,185,-1.689811933,34.4932894,5.447671416,0.279741307,0.510927242,346.0246701,0.680747609,-1.765241767,65.81098921,0.838344402,1.030549405,-0.027349705
8/26/2016,CI,0,0,0,0,5,25,1.109006076,580,120,-1.706212313,34.49099587,4.880711624,0.280678516,0.643288645,345.6914181,1.224996486,-1.77524274,61.10715782,0.842901566,1.025554607,-0.02768314
8/27/2016,CI,0,0,0,0,0,0,1.778913484,725,835,-1.715743188,34.48907191,12.88530229,0.284068088,0.818831057,345.4553036,2.148334472,-1.782425013,58.2761393,0.848227374,0.995040833,-0.028080101
8/28/2016,CI,0,0,0,0,5,0,2.098640046,1170,590,-1.729618686,34.4845795,8.89902382,0.290012543,0.843260644,345.568044,1.994120487,-1.791046023,52.94961657,0.858461975,0.974587747,-0.027531122
8/29/2016,CI,0,0,0,0,10,0,2.358564815,430,0,-1.732148114,34.47647618,23.7096694,0.29331523,0.523050668,345.7415975,2.345695627,-1.800756968,44.52385367,0.821026568,0.910873254,-0.027538822
8/30/2016,CI,0,0,0,0,95,0,0.921129919,0,0,-1.745336666,34.46268605,20.31962457,0.299480572,1.058991296,347.0979886,1.478992809,-1.797119392,39.78874588,0.716324861,0.731321108,-0.028187509
8/31/2016,CI,0,0,0,0,75,0,0.859230324,0,0,-1.764098154,34.45871491,17.31834547,0.319961258,1.853515373,348.7704213,1.587842585,-1.799676502,40.44745273,0.721014477,0.66860178,-0.028037258
9/1/2016,CI,0,0,0,0,5,15,0.290704572,0,70,-1.767956002,34.46432592,25.90731114,0.343187425,2.130172753,349.1512705,3.431342927,-1.79870787,45.01196058,0.845736611,0.762398808,-0.026541065
9/2/2016,CI,0,0,0,0,5,20,0.524406829,95,815,-1.778815281,34.46361513,8.940890847,0.364369909,2.116141184,349.2801378,3.76198679,-1.803327351,46.11801949,0.880847587,0.789140412,-0.02624363
9/3/2016,CI,0,0,0,0,15,0,1.62301794,300,0,-1.788810186,34.45959665,9.984611489,0.384939084,1.84401984,349.4902191,5.35001672,-1.806292004,45.33799668,0.90959114,0.790983844,-0.025847247
9/4/2016,CI,0,0,0,0,10,0,1.711270255,0,0,-1.785270795,34.4512844,15.22017764,0.385314561,1.018660446,349.5150028,5.226953526,-1.812319887,46.49428779,0.900210729,0.712033788,-0.025937168
9/5/2016,CI,0,0,0,0,75,0,1.617621528,40,0,-1.769248013,34.4371527,23.33478684,0.367285826,1.519664907,348.7712538,3.934415888,-1.825380291,51.31090509,0.804977341,0.539604211,-0.026629662
9/6/2016,CI,0,0,0,0,300,0,1.998560475,0,0,-1.77783717,34.4256085,7.215839017,0.383626506,1.491748773,349.845737,4.018469566,-1.814327281,51.81701956,0.712851249,0.439570791,-0.026110679
9/7/2016,CI,0,0,0,10,410,0,0.925817419,0,0,-1.790980224,34.41126822,14.30662496,0.419221151,2.18234894,351.5700565,4.902796056,-1.790731355,47.82970985,0.594223577,0.362587377,-0.027207815
9/8/2016,CI,0,0,0,0,10,0,1.325875289,0,0,-1.801712124,34.39861499,3.442747524,0.465968364,2.787491878,353.0027584,5.395056197,-1.801863975,45.73606399,0.439694241,0.32543915,-0.027391399
9/9/2016,CI,0,0,0,0,100,0,0.946223958,110,0,-1.806452535,34.40229255,4.824501561,0.514169176,3.252274791,354.0212928,5.124358963,-1.816865436,52.16011583,0.327846747,0.351721081,-0.027130286
9/10/2016,CI,0,0,0,5,25,0,0.990219907,105,0,-1.795174721,34.40777105,14.27990458,0.544181615,3.043330484,354.2945658,3.622541923,-1.82595275,57.79656257,0.283323369,0.396532111,-0.027342933
9/11/2016,CI,0,0,0,0,0,0,0.904940683,0,0,-1.787873024,34.41020714,8.965900385,0.580474557,2.85675482,355.0834825,4.174520371,-1.833904624,59.57459745,0.336264452,0.439930948,-0.027590731
9/12/2016,CI,0,0,0,0,0,0,1.238585069,0,0,-1.798968869,34.39791432,14.28597572,0.625599043,2.796012547,356.2280206,5.124357824,-1.83376056,56.27063713,0.287910623,0.405772964,-0.027910661
9/13/2016,CI,0,0,0,0,0,0,1.116073495,50,0,-1.814127283,34.37976375,1.48477567,0.686634266,3.792343669,357.5766415,4.668946637,-1.820296403,40.25979209,0.253008869,0.376496046,-0.027762421
9/14/2016,CI,0,0,0,0,0,0,1.626453993,60,405,-1.815246419,34.37052306,21.01286893,0.746044974,2.454503463,358.8040348,3.936349131,-1.805567899,40.84552006,0.156430345,0.313696157,-0.028680345
9/15/2016,CI,0,0,0,0,5,0,1.028559028,10,965,-1.81554667,34.36225856,8.98907556,0.787276003,2.958817032,359.9450836,4.076022786,-1.80440024,42.59227832,0.122771841,0.266165001,-0.028292169
9/16/2016,CI,0,0,0,0,0,0,0.595261863,15,930,-1.812257499,34.35965219,4.484893297,0.829932004,3.140955249,360.7453206,4.519151508,-1.789882145,49.29971618,0.097415414,0.266634151,-0.027819592
9/17/2016,CI,0,0,0,0,5,0,0.738563368,5,140,-1.808472448,34.35176674,1.134365013,0.879280534,3.795946373,361.4496765,3.725135973,-1.780296298,44.80439645,0.047030255,0.14952648,-0.027313491
9/18/2016,CI,0,0,0,0,15,0,0.839279514,260,595,-1.784424621,34.34918888,20.68593208,0.89693237,2.898141185,361.5669674,3.197723535,-1.79043375,50.17925598,0.020910392,0.070031449,-0.027622338
9/19/2016,CI,0,0,0,0,0,0,0.895341435,480,505,-1.757542546,34.3469048,1.677171173,0.938629938,4.83971715,362.2021061,1.704881431,-1.779771228,52.28427496,0.013346398,0.061482476,-0.026497734
9/20/2016,CI,0,0,0,10,0,0,0.654441551,505,820,-1.739549903,34.34125602,10.39578863,0.985243969,2.106116176,362.8949398,1.830109348,-1.780766406,50.71190823,0.002120657,0.007027787,-0.027292774
9/21/2016,CI,0,0,0,0,5,0,1.115502025,1005,990,-1.720529099,34.33745556,0.167635759,1.027307587,4.646989822,363.4778781,2.508004941,-1.782212716,50.07594803,0.005869891,0.017646589,-0.028479562
9/22/2016,CI,0,0,0,0,0,0,0.895515046,1010,310,-1.696626851,34.336669,11.46961602,1.100123578,5.117604733,364.1635573,2.265738178,-1.771510383,51.32606952,0.0018676,0.005000723,-0.026836557
9/23/2016,CI,0,0,0,0,5,0,0.801229745,960,150,-1.686618296,34.33810975,5.031389952,1.138619403,4.463261644,364.4754859,1.478992809,-1.753477921,55.76641801,0.007985756,0.095697326,-0.027121287
9/24/2016,CI,0,0,0,0,5,0,1.679506655,585,385,-1.646902529,34.33873543,21.74950371,1.181636999,6.833939075,364.4524095,1.624924735,-1.757212176,58.19178661,0,0,-0.02699368
9/25/2016,CI,0,0,0,0,0,0,2.407978877,1075,710,-1.588056778,34.33927579,13.25349772,1.251512137,5.58473142,364.775689,2.317033731,-1.763531969,59.72434652,0,0,-0.026075064
9/26/2016,CI,0,0,0,0,0,0,1.972019676,850,195,-1.559859951,34.33558899,11.29151384,1.299928864,3.315703511,365.1374291,3.349452222,-1.758482202,56.97957621,0,0,-0.025759125
9/27/2016,CI,0,0,0,0,10,0,1.057877604,340,1055,-1.53764096,34.33186423,2.281354066,1.356175072,5.449968497,365.5347256,2.569193247,-1.768727699,53.72963912,0,0,-0.025776523
9/28/2016,CI,0,0,0,0,0,0,1.345232928,935,685,-1.51114104,34.33139033,1.58669365,1.469017473,7.914538754,366.1827257,2.123902394,-1.774003043,53.61685329,0.000173401,0,-0.025092463
9/29/2016,CI,0,0,0,0,0,0,0.705852141,505,505,-1.486005913,34.33170314,4.644440229,1.585207264,7.441779031,366.8655056,2.156888402,-1.77270079,54.34569595,0,0,-0.025357386
9/30/2016,CI,10,0,0,0,0,0,0.444292535,330,940,-1.458122993,34.33186426,5.246772797,1.65833954,6.872504791,367.2587789,2.542923355,-1.769878307,55.79390352,0,0,-0.02565061
10/1/2016,CI,65,0,0,0,10,0,0.570753762,130,5,-1.426518705,34.33405363,15.7383051,1.695396635,8.061668634,367.2046814,2.887783967,-1.767349632,59.23244881,0,0,-0.026097472
10/2/2016,CI,40,0,0,0,0,0,0.511689815,250,0,-1.389282333,34.33519098,2.574871918,1.798412104,8.709464974,367.6521725,2.056227697,-1.766236938,60.05701733,0,0,-0.025339233
10/3/2016,CI,105,0,0,0,10,0,1.060315394,450,0,-1.351609223,34.334954,0.826880405,1.919181996,7.705696901,368.1839939,2.661894606,-1.763535768,58.50550159,0,0,-0.024996346
10/4/2016,CI,95,0,0,0,5,0,1.482204861,150,0,-1.329877012,34.33281194,6.661208534,2.000176138,5.99841698,368.4824965,1.439750136,-1.76437549,56.33034684,0,0,-0.025068437
10/5/2016,CI,35,0,0,0,5,0,0.985951968,475,0,-1.31132024,34.33305835,7.167555228,2.105950124,11.99046209,368.9336463,1.583748051,-1.779566508,57.55582621,0,0,-0.025264551
10/6/2016,CI,0,0,0,0,0,0,1.981271701,565,0,-1.27866506,34.33320042,3.547410238,2.271224658,13.01539776,369.7740072,1.320778884,-1.789838549,58.42778378,0,0,-0.025530727
10/7/2016,CI,55,0,0,0,0,0,2.438107639,990,0,-1.25863885,34.33245167,2.105892572,2.427854339,11.33953889,370.5538364,1.439750136,-1.78037023,57.18050546,0,0,-0.024537258
10/8/2016,CI,125,0,0,0,5,0,2.776989294,905,70,-1.227016363,34.33180713,2.083340852,2.603767554,14.5664542,371.4749519,0.732503617,-1.768511609,55.7768435,0,0,-0.024578176
10/9/2016,CI,105,0,0,0,0,0,4.768836806,520,0,-1.222153116,34.3296841,20.03720747,2.763346314,11.8364173,372.3898197,0.265915781,-1.765823704,54.44047402,0,0,-0.024450343
10/10/2016,CI,150,0,0,0,0,0,6.578125,180,165,-1.168411727,34.32544753,6.49446911,2.915302555,16.98840221,373.3593767,0.66266679,-1.773023041,48.27421826,0,0,-0.023871813
10/11/2016,CI,40,0,0,0,0,0,3.431886574,345,0,-1.12653958,34.31853791,10.9260065,3.149391121,25.4559056,374.9596914,0.732503617,-1.778141048,39.26936219,0,0,-0.025000077
10/12/2016,CI,175,0,0,0,0,0,3.053233507,385,15,-1.113223652,34.3155523,7.147994042,3.317321022,27.66978296,376.2398817,0.689166407,-1.785414318,40.88153571,0,0,-0.025603661
10/13/2016,CI,75,0,0,0,0,0,2.708506944,395,0,-1.112491208,34.31060488,21.25861484,3.36102883,18.21108156,376.4889645,0.209051737,-1.780027132,41.97622136,0,0,-0.025955673
10/14/2016,CI,0,0,0,0,0,0,0.837102141,395,0,-1.090595214,34.30232108,9.429422815,3.493577003,30.33528095,377.5018921,0.719530831,-1.775242737,35.88199695,0,0,-0.025074491
10/15/2016,CI,0,0,0,0,10,0,2.388122106,600,40,-1.08918037,34.30334473,6.207714778,3.680023379,32.37596607,379.2479435,0.835096725,-1.779045231,38.18794542,0,0,-0.025976576
10/16/2016,CI,0,0,0,0,0,0,2.221498843,75,60,-1.126707901,34.30506018,9.262043725,3.726559016,28.91132927,379.8563639,0.515128386,-1.776859654,42.26055536,0.000576991,0.001366975,-0.025471378
10/17/2016,CI,0,0,0,0,0,0,3.038064236,195,0,-1.176700628,34.30913582,23.05543046,3.613621804,28.05212021,379.3036126,0.348955118,-1.76749369,47.26767622,0.002826753,0.031025572,-0.024389489
10/18/2016,CI,0,0,0,0,0,0,0.773314526,75,0,-1.189834588,34.31066181,0.043866766,3.616005924,15.81815725,379.3545464,0.403102981,-1.765501464,49.75559817,0.003467689,0.021116534,-0.025432613
10/19/2016,CI,0,0,0,0,0,0,0.700954861,295,0,-1.178911607,34.31024464,3.391200355,3.388074968,7.09156492,377.8337945,0.584411166,-1.769131461,51.21897029,0,0,-0.02578526
10/20/2016,CI,0,0,0,0,10,0,0.122670718,700,70,-1.15497752,34.31238672,13.47211412,3.181490872,14.04692252,375.8537292,0.905163868,-1.782030739,54.46985524,0,0,-0.02633204
10/21/2016,CI,0,0,0,0,20,0,0.066652199,610,160,-1.128732362,34.31615882,8.455805866,3.2105164,19.5277621,375.2023265,0.730571714,-1.796385814,57.43545802,0,0,-0.026719414
10/22/2016,CI,0,0,0,0,25,0,0.471028646,225,0,-1.124938208,34.31934338,24.3169084,3.296018932,19.49976672,375.3411475,0.983419492,-1.799577934,58.93674147,0.000671943,0.002061338,-0.028034503
10/23/2016,CI,0,0,0,0,5,0,0.060257523,205,0,-1.112227344,34.32078396,5.387987127,3.347322053,18.04678313,375.9210765,1.587842585,-1.789472704,58.86755356,0.000254899,3.46801243722439e-05,-0.027568522
10/24/2016,CI,0,0,0,0,5,0,0.569929109,200,0,-1.074749859,34.32269849,3.917904928,3.293355412,12.62967454,375.906389,1.83443361,-1.78277948,58.41546262,0,0,-0.027585464
10/25/2016,CI,0,0,0,0,5,0,1.090943287,205,0,-1.039933734,34.3285558,7.435947868,3.17626014,16.01160765,374.8147515,1.852514616,-1.788752395,61.58483832,0,0,-0.029064889
10/26/2016,CI,0,0,0,0,0,0,0.525390625,240,0,-1.016954999,34.33319985,18.82383351,3.138244867,18.06682152,374.4486321,1.279374077,-1.786830298,62.79610081,0,0,-0.02850424
10/27/2016,CI,0,0,0,0,0,0,0.17515191,60,0,-0.99047783,34.33450775,5.058417147,3.088508712,15.12225702,374.7720422,1.320778884,-1.77431392,61.35168457,0,0,-0.028847594
10/28/2016,CI,0,0,0,0,0,0,1.459910301,200,145,-0.922829095,34.33456464,20.77480161,3.044867635,22.56150119,375.5356021,1.587842585,-1.769194006,58.00412626,0,0,-0.028401429
10/29/2016,CI,0,0,0,0,0,0,2.751685475,300,0,-0.720510713,34.33054615,16.92488937,3.021055063,28.29954433,376.9300622,1.719097441,-1.771328415,32.64532897,0,0,-0.028257082
10/30/2016,CI,0,0,0,0,5,0,3.407711227,410,0,-0.777582219,34.33162661,9.683577195,2.961051027,22.85123528,377.484197,2.143915616,-1.781558745,37.11884975,0,0,-0.027578382
10/31/2016,CI,0,0,0,0,5,0,0.950752315,255,0,-0.79496981,34.33282077,24.34579812,2.887599879,26.58865484,377.3164775,1.616274605,-1.791445985,48.55570894,0,0,-0.027051007
11/1/2016,CI,0,0,0,0,0,0,1.245095486,80,0,-0.770339667,34.3332947,14.74091707,2.787482619,17.9114142,376.5081007,1.309968229,-1.808073835,50.5763756,0,0,-0.02771477
11/2/2016,CI,0,0,0,0,0,0,2.249189815,400,205,-0.77328764,34.33597683,9.051492545,2.678528415,12.38010232,375.2283393,1.490357962,-1.809893569,56.15405979,0,0,-0.027585297
11/3/2016,CI,0,0,0,0,0,0,3.459823495,560,105,-0.756063826,34.33363586,20.00223605,2.558342616,9.51814376,374.0867971,1.099768569,-1.805057995,54.78925714,0,0,-0.026813805
11/4/2016,CI,0,0,0,0,0,0,3.122815394,880,0,-0.724978165,34.33392019,1.876698257,2.56342062,20.00720204,374.0734456,1.587842585,-1.802980461,53.5988456,0,0,-0.026786226
11/5/2016,CI,0,0,0,0,0,0,2.056503183,425,0,-0.666437218,34.33208155,7.961405064,2.571861512,19.04512299,374.5862851,1.478992809,-1.807226514,50.50813536,0,0,-0.027481867
11/6/2016,CI,0,0,0,0,0,0,1.021448206,305,200,-0.649290746,34.33383491,2.755226392,2.514374355,19.84172773,374.8434804,1.824082408,-1.804396448,54.1542442,0,0,-0.026395581
11/7/2016,CI,0,0,0,0,0,0,2.552596933,455,0,-0.629619388,34.33331368,1.554858929,2.467355602,19.49280665,375.0437893,1.949310325,-1.80188104,55.96071271,0,0,-0.02730144
11/8/2016,CI,0,0,0,0,20,0,1.026801215,325,0,-0.605958256,34.33204362,4.953593062,2.410169469,20.21068901,375.3882429,2.210117361,-1.791343622,56.77675101,0,0,-0.027594612
11/9/2016,CI,0,0,0,0,5,0,0.791160301,655,0,-0.531298987,34.32881176,37.63221831,2.340014325,24.34384431,376.2230462,2.468073086,-1.784381232,52.18191469,0,0,-0.026866724
11/10/2016,CI,0,0,0,0,0,0,0.509375,345,115,-0.497570158,34.32562727,71.21553996,2.253996743,22.95898618,377.0119595,2.104443215,-1.780664043,51.13272239,0,0,-0.028419653
11/11/2016,CI,0,0,0,0,5,0,3.687282986,205,0,-0.450070468,34.32361802,51.20071967,2.17885032,22.06354062,377.4169006,3.090807315,-1.776196207,48.60973257,0,0,-0.027490551
11/12/2016,CI,45,0,0,0,5,0,2.703472222,785,0,-0.432864852,34.32128641,45.33123598,2.109667116,19.55533351,377.4661916,2.224333371,-1.765791478,48.87416315,0,0,-0.028650108
11/13/2016,CI,85,10,0,0,0,0,2.264916088,370,0,-0.452013036,34.32012072,35.04676305,2.03931829,19.27138789,376.6135474,3.126739228,-1.755932672,53.41213261,0,0,-0.028193763
11/14/2016,CI,15,10,0,0,0,0,1.916876447,1210,0,-0.431049663,34.31834838,51.78016022,2.000951681,17.38368818,376.3563487,3.245940205,-1.744733703,54.28598552,0,0,-0.028414268
11/15/2016,CI,0,15,0,0,0,0,1.942809606,950,0,-0.4204042,34.31709726,39.9872834,1.947438339,16.28420136,376.3560401,2.872648311,-1.747324943,55.1873242,0,0,-0.028342531
11/16/2016,CI,30,5,0,0,0,0,0.76655816,895,0,-0.398535509,34.31699291,18.04558156,1.897738463,17.09630436,376.2805515,2.301899816,-1.751737803,55.77210442,0,0,-0.028054768
11/17/2016,CI,35,0,0,0,0,0,0.087876157,370,30,-0.354097527,34.31799755,13.28520364,1.851233714,17.94396898,376.4902903,1.655057828,-1.75159753,55.73798439,0,0,-0.027663227
11/18/2016,CI,60,0,0,0,0,0,0.060300926,110,90,-0.266181471,34.31865147,20.80302519,1.799951143,20.74860186,377.2130449,1.400831779,-1.757107919,49.63996904,0,0,-0.028298229
11/19/2016,CI,0,0,0,0,0,0,0.02124566,405,415,-0.169808189,34.31831031,32.52742337,1.733655148,25.23488045,378.2742276,2.280278508,-1.76041757,39.91669578,0,0,-0.026927842
11/20/2016,CI,55,0,0,0,0,0,0.114185475,415,375,-0.090117348,34.31856622,11.76526535,1.688738876,25.01305464,379.1234758,2.69828597,-1.759318139,32.42923513,0,0,-0.026930102
11/21/2016,CI,40,0,0,0,0,0,0.80062934,310,240,-0.115125086,34.31432016,9.430153812,1.7014535,14.48010349,378.4490119,1.994120487,-1.762214556,30.1119133,0,0,-0.026050853
11/22/2016,CI,15,0,0,0,0,0,1.425998264,430,310,-0.131288902,34.31653803,37.18002044,1.706133637,19.57029412,377.3518728,2.938850055,-1.769620508,42.27192878,0,0,-0.023851962
11/23/2016,CI,20,0,0,0,0,0,1.013237847,355,1035,-0.119037522,34.31441493,22.9917445,1.684076571,9.946429332,376.1416406,3.105023326,-1.764868339,43.13251292,0,0,-0.023876677
11/24/2016,CI,0,0,0,0,0,0,1.536443866,775,880,-0.126139046,34.31478465,5.826385212,1.648953196,10.91588537,374.620636,2.224334123,-1.781941646,48.33961548,0,0,-0.023109777
11/25/2016,CI,50,0,0,0,0,25,1.412782118,875,1360,-0.10644039,34.31552413,1.184376199,1.694569237,16.62349065,373.5853729,2.935998745,-1.784722432,51.25688156,0,0,-0.023286476
11/26/2016,CI,60,0,0,0,0,0,4.067845775,1110,1340,-0.058144565,34.31490812,6.755261537,1.706916915,17.12537638,373.1507382,2.872648311,-1.778470878,50.48823224,0,0,-0.022461107
11/27/2016,CI,50,0,0,0,0,0,3.577126736,1335,1440,-0.019088455,34.30833056,6.692931504,1.670820309,12.55923955,372.7516547,4.003564374,-1.761592813,40.32992787,0,0,-0.022365289
11/28/2016,CI,120,5,0,0,0,0,3.11036603,1420,1185,0.110995459,34.30125991,7.43169073,1.6537282,19.65357171,372.5991618,4.370829328,-1.75191409,22.5922281,0,0,-0.021829637
